TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr5:107331159-107387058|+|Brdt-201	0	1		chr5|107318547
chr5:107437997-107471639|+|Btbd8-206	0	1		chr5|107441142
chr5:108569414-108629739|-|Gak-201	0	1		chr5|108621984
chr5:108669878-108675569|-|Slc26a1-201	0	1		chr5|108680216
chr5:108990063-109006527|-|Vmn2r10-201	0	1		chr5|108995102
chr5:109016198-109016915|-|Gm5871-201	0	1		chr5|109019052
chr5:110521162-110525980|+|A630023P12Rik-201	0	1		chr5|110526038
chr5:111197140-111197679|+|Gm43676-201	0	1		chr5|111194155
chr5:112353801-112356033|-|Gm6583-201	0	1		chr5|112359681
chr5:112384354-112392213|-|Asphd2-201	0	1		chr5|112399335
chr5:113817225-113817592|+|Gm19931-201	0	2		chr5|113813620,chr5|113813829
chr5:114855758-114858682|-|Gm9936-201	0	3		chr5|114856825,chr5|114857259,chr5|114860706
chr5:115053469-115053840|-|Gm13827-201	0	1		chr5|115057522
chr5:115648175-115731621|-|Bicdl1-201	0	2		chr5|115734777,chr5|115747669
chr5:116013586-116024462|-|Prkab1-201	0	1		chr5|116021702
chr5:116390678-116392800|-|4930562A09Rik-201	0	1		chr5|116396382
chr5:116442432-116446844|-|Srrm4-202	1	0	chr5|116445854	
chr5:116501374-116502716|-|4933430H06Rik-201	0	2		chr5|116507040,chr5|116522351
chr5:116811231-116813828|+|Gm29926-201	0	1		chr5|116799753
chr5:117312518-117315645|-|BC051077-201	0	1		chr5|117314134
chr5:118169748-118189478|+|Hrk-201	0	1		chr5|118166630
chr5:119297245-119297361|+|n-R5s175-201	0	1		chr5|119309313
chr5:120064335-120064443|+|n-R5s176-201	0	1		chr5|120082982
chr5:120255258-120256391|+|Gm42655-201	0	1		chr5|120241319
chr5:120513143-120533057|+|Slc8b1-203	0	1		chr5|120520582
chr5:120649188-120679597|+|Rasal1-205	0	1		chr5|120664393
chr5:121848995-121854599|+|Pheta1-201	0	1		chr5|121865404
chr5:122506789-122506889|+|Gm22965-201	0	1		chr5|122513566
chr5:122871705-122989823|-|Kdm2b-205	0	1		chr5|122994105
chr5:123110696-123112261|+|Gm43413-201	0	1		chr5|123105947
chr5:123188701-123191588|-|Gm43409-201	0	1		chr5|123202131
chr5:123561525-123561987|-|Gm43133-201	0	1		chr5|123545172
chr5:125238314-125272815|-|Gm32585-201	0	2		chr5|125267720,chr5|125271005
chr5:126389548-126389654|-|Gm23151-201	0	1		chr5|126407918
chr5:126797255-126815482|-|Gm42953-201	0	1		chr5|126811303
chr5:127020227-127023619|+|Gm42955-201	0	1		chr5|127004484
chr5:127200693-127201097|-|Gm43476-201	0	1		chr5|127185872
chr5:127578750-127580109|+|Gm42980-201	0	1		chr5|127585206
chr5:127616992-127617765|+|Gm43474-201	0	1		chr5|127609975
chr5:128295628-128298868|-|Gm42496-201	0	1		chr5|128300172
chr5:128336777-128342778|+|Gm42817-201	0	1		chr5|128349514
chr5:128520221-128521632|+|Gm42499-201	0	1		chr5|128526807
chr5:129096757-129203680|+|Adgrd1-203	0	1		chr5|129109858
chr5:129622990-129623871|-|Gm6139-201	0	1		chr5|129605314
chr5:129728172-129731689|+|Gm15903-202	1	0	chr5|129728474	
chr5:129964366-129966226|+|Gm43482-201	0	2		chr5|129977961,chr5|129978009
chr5:130131327-130131824|+|2210412B16Rik-201	0	1		chr5|130123233
chr5:131130021-131134711|-|Gm43166-201	0	1		chr5|131128209
chr5:131439298-131538687|-|Auts2-208	0	1		chr5|131527751
chr5:131694721-131695875|-|Gm42443-201	0	1		chr5|131680453
chr5:132434571-132437433|-|Gm43019-201	0	1		chr5|132418550
chr5:132497678-132499837|-|Gm43188-201	0	1		chr5|132508821
chr5:133519757-133520722|+|Gm17979-201	0	1		chr5|133528669
chr5:133534590-133598406|-|Gm36667-201	0	1		chr5|133579386
chr5:134176346-134177709|+|B230377A18Rik-202	0	1		chr5|134174524
chr5:134519325-134520789|-|2700029L08Rik-201	0	1		chr5|134525250
chr5:134914249-134915526|-|Cldn13-201	1	0	chr5|134915437	
chr5:136345884-136350231|-|A430110C17Rik-201	0	1		chr5|136337563
chr5:136529596-136536477|-|Gm38082-201	0	1		chr5|136545985
chr5:136863637-136869722|-|Gm20485-201	1	0	chr5|136869597	
chr5:136896644-136897034|+|Gm43649-201	0	1		chr5|136895152
chr5:136908202-136912122|+|Ift22-204	0	1		chr5|136910106
chr5:137134922-137149322|-|Muc3-201	0	1		chr5|137154364
chr5:137154029-137166070|-|Gm3054-201	0	1		chr5|137159712
chr5:137432987-137433263|+|Rpl36-ps9-201	0	1		chr5|137423906
chr5:137761710-137768392|+|Tsc22d4-201	0	1		chr5|137766615
chr5:138207508-138207972|+|Gm43645-201	0	1		chr5|138210110
chr5:138725395-138726185|+|Gm38232-201	0	1		chr5|138720431
chr5:139751282-139775673|-|Ints1-201	0	1		chr5|139783495
chr5:139907943-139974722|+|Elfn1-201	0	1		chr5|139918685
chr5:140724127-140753310|+|Amz1-201	0	1		chr5|140721317
chr5:141373179-141380926|-|Gm16035-201	0	1		chr5|141399737
chr5:141595985-141616002|-|Gm16036-201	0	1		chr5|141628941
chr5:142283106-142284069|+|Gm26970-201	0	2		chr5|142265181,chr5|142293057
chr5:142556444-142556954|+|Gm43037-201	0	1		chr5|142574691
chr5:142562358-142608800|-|Mmd2-201	0	1		chr5|142591722
chr5:142702101-142722490|+|Slc29a4-201	1	0	chr5|142701772	
chr5:142852616-142853199|-|Gm15770-201	0	1		chr5|142838033
chr5:143157161-143157542|-|Gm7291-201	1	0	chr5|143157490	
chr5:143329327-143332701|+|0610040B10Rik-202	0	1		chr5|143331333
chr5:143357338-143391468|+|Grid2ip-202	1	0	chr5|143356723	
chr5:143363908-143391798|+|Grid2ip-201	0	1		chr5|143361264
chr5:143622447-143710250|+|Cyth3-202	0	1		chr5|143625783
chr5:143817788-143904251|+|Eif2ak1-201	0	1		chr5|143800346
chr5:144019804-144026599|-|Ocm-201	0	1		chr5|144034805
chr5:144100436-144188204|+|Lmtk2-201	0	1		chr5|144105919
chr5:144876495-144965839|-|Smurf1-203	0	1		chr5|144955534
chr5:145400868-145401453|+|Gm2314-201	0	1		chr5|145405060
chr5:145558664-145584730|-|Cyp3a41b-201	0	1		chr5|145583640
chr5:145694049-145720136|-|Cyp3a41a-201	0	1		chr5|145733749
chr5:145977196-146009617|-|Cyp3a25-201	0	1		chr5|146012339
chr5:146384985-146473615|+|Wasf3-201	0	1		chr5|146366357
chr5:146734809-146795006|-|Usp12-201	0	1		chr5|146791131
chr5:146948657-146955614|+|Gtf3a-204	0	1		chr5|146931633
chr5:147200124-147200253|-|Gm24556-201	0	1		chr5|147196976
chr5:148926688-148926910|+|Gm43600-201	0	1		chr5|148916248
chr5:148958670-148969882|-|1810059H22Rik-202	0	1		chr5|148968461
chr5:149413840-149431702|+|Medag-202	1	0	chr5|149413867	
chr5:149502503-149503052|-|Gm2566-201	0	1		chr5|149486666
chr5:149868748-149871409|-|Gm43450-201	0	1		chr5|149868391
chr5:150259767-150497753|+|Fry-201	0	1		chr5|150257962
chr5:150446782-150447347|+|Gm18753-201	0	1		chr5|150441137
chr5:150571647-150576991|-|N4bp2l1-205	0	1		chr5|150579195
chr5:151668049-151668136|-|Gm43038-201	0	1		chr5|151673637
chr10:3946199-3947091|-|Gm16148-201	0	1		chr10|3953734
chr10:3973118-4156111|+|Mthfd1l-202	0	1		chr10|3961826
chr10:5036175-5036456|-|Gm25694-201	0	1		chr10|5029669
chr10:7577103-7577373|+|Gm48121-201	0	1		chr10|7582188
chr10:7726000-7763149|+|Katna1-201	0	2		chr10|7724009,chr10|7738220
chr10:9976690-10207981|+|Gm28905-202	0	1		chr10|9958061
chr10:10686059-11082356|-|Grm1-201	1	0	chr10|11083042	
chr10:11505296-11505933|+|Gm48679-201	0	1		chr10|11514791
chr10:11580086-11587244|+|Gm48680-201	0	1		chr10|11590059
chr10:12324822-12329224|-|Gm48724-201	0	1		chr10|12340822
chr10:13005343-13009183|+|Sf3b5-201	0	1		chr10|13020470
chr10:14197015-14206821|+|Gm48843-201	0	1		chr10|14187412
chr10:14226667-14233958|-|Gm48844-201	0	1		chr10|14238215
chr10:14586936-14587502|+|Gm48068-201	1	0	chr10|14586645	
chr10:17817379-17818318|+|Gm7584-201	0	1		chr10|17835508
chr10:18235053-18238060|+|Gm10827-201	1	0	chr10|18235821	
chr10:18743469-18837979|+|Gm32926-202	0	1		chr10|18727433
chr10:19262034-19262983|+|Gm7213-201	0	1		chr10|19246580
chr10:19873007-19874447|-|Gm48714-201	0	1		chr10|19872761
chr10:22153280-22154416|-|Gm4895-201	1	0	chr10|22153560	
chr10:22361894-22374139|+|Raet1d-201	0	1		chr10|22367187
chr10:22817281-22820174|-|Tcf21-201	0	1		chr10|22823384
chr10:24223517-24302790|+|Moxd1-201	0	1		chr10|24213960
chr10:24514279-24514511|-|Gm15272-201	0	1		chr10|24501826
chr10:24637914-24712158|-|Enpp1-202	0	1		chr10|24718109
chr10:25169090-25200158|-|Akap7-203	1	0	chr10|25200760	
chr10:25359856-25523513|+|Epb41l2-207	0	1		chr10|25377560
chr10:25415354-25416185|-|Gm47830-201	1	0	chr10|25415474	
chr10:26772477-26918648|+|Arhgap18-201	0	1		chr10|26767511
chr10:27452289-27452360|+|Gm23353-201	0	2		chr10|27446877,chr10|27467344
chr10:28806294-28806756|-|Gm47834-201	0	1		chr10|28789798
chr10:29781411-29781999|+|Gm6390-201	0	1		chr10|29783563
chr10:32638831-32639486|-|Gm47702-201	0	1		chr10|32632311
chr10:33580688-33583829|-|Gm47910-201	0	1		chr10|33580162
chr10:33512286-33624769|-|Clvs2-201	0	1		chr10|33626683
chr10:34898256-34898820|+|Gm8834-201	0	1		chr10|34908849
chr10:35112198-35112331|+|Gm26341-201	0	1		chr10|35123289
chr10:35242123-35242743|-|Gm18729-201	0	1		chr10|35241081
chr10:35478827-35485396|-|1700054O05Rik-201	0	2		chr10|35479888,chr10|35497563
chr10:35708675-35711892|-|Amd2-201	0	1		chr10|35694744
chr10:36391592-36396928|+|Gm47049-201	0	1		chr10|36411186
chr10:36611900-36614074|-|Gm47054-201	0	1		chr10|36621003
chr10:37141089-37150596|+|5930403N24Rik-204	0	1		chr10|37158229
chr10:37337486-37379652|+|Gm26535-201	0	2		chr10|37343583,chr10|37355460
chr10:38433979-38434135|-|Gm48198-201	0	1		chr10|38443311
chr10:38820541-38821779|-|Rfpl4b-201	0	1		chr10|38806793
chr10:39890018-39895821|-|Mfsd4b4-201	0	1		chr10|39890566
chr10:40630077-40674915|+|Ddo-207	0	2		chr10|40636227,chr10|40637103
chr10:41216045-41216176|+|Gm25526-201	0	1		chr10|41210675
chr10:42196268-42276696|-|Foxo3-204	0	1		chr10|42261204
chr10:42678916-42702459|+|Ostm1-201	0	1		chr10|42688127
chr10:43373488-43373920|-|Rps19-ps11-201	0	1		chr10|43384811
chr10:43456427-43456501|-|Gm3699-201	0	2		chr10|43441300,chr10|43441413
chr10:43479140-43515396|+|Bend3-201	0	1		chr10|43488693
chr10:43639223-43639648|+|Rpl26-ps1-201	0	1		chr10|43629457
chr10:44730769-44738900|-|4930431F10Rik-201	0	1		chr10|44755597
chr10:46300817-46325294|+|Gm35430-204	0	1		chr10|46288502
chr10:46670144-46670729|+|Gm19994-201	0	1		chr10|46682635
chr10:46838346-46838507|-|Gm25650-201	0	2		chr10|46840581,chr10|46847183
chr10:46856353-46856502|-|Gm47562-201	0	2		chr10|46874849,chr10|46876108
chr10:47640123-47640534|+|Gm47571-201	0	2		chr10|47626162,chr10|47638568
chr10:49700363-49702834|-|Gm47022-201	1	0	chr10|49701920	
chr10:50292646-50296142|-|Gm48271-201	0	1		chr10|50299060
chr10:50333764-50334749|-|Gm48273-201	0	1		chr10|50340557
chr10:50895651-50989152|+|Sim1-201	0	2		chr10|50903510,chr10|50912712
chr10:51888625-51888752|+|Gm23906-201	0	1		chr10|51895452
chr10:52450369-52452515|+|Gm47608-201	0	1		chr10|52441717
chr10:53342441-53344234|-|Gm47644-202	0	1		chr10|53342535
chr10:54712976-54713037|-|Gm25602-201	0	2		chr10|54723140,chr10|54729943
chr10:56497341-56498094|+|Gm9118-201	0	1		chr10|56484543
chr10:56656194-56656886|+|Gm9795-201	0	1		chr10|56674331
chr10:57601393-57601948|+|Rpl48-ps1-201	0	1		chr10|57586050
chr10:58239608-58240661|-|Gm19459-201	0	1		chr10|58247515
chr10:58555267-58556056|+|Gm18042-201	1	0	chr10|58555793	
chr10:58813458-59138916|+|Sh3rf3-205	0	1		chr10|58820943
chr10:59817666-59817797|-|Gm23803-201	0	1		chr10|59814698
chr10:60928226-60938132|-|Pldi-201	0	1		chr10|60936565
chr10:60960723-60960844|+|Mir466j-201	0	1		chr10|60950632
chr10:61309830-61310277|+|Rpl27a-ps1-201	0	1		chr10|61314425
chr10:62383137-62422491|-|Hkdc1-201	0	1		chr10|62404786
chr10:62682508-62682558|+|Mir7215-201	0	1		chr10|62678870
chr10:67665359-67666745|+|Gm32515-201	0	1		chr10|67663159
chr10:67792767-67793202|-|Gm29774-201	0	1		chr10|67812418
chr10:68319071-68321142|-|4930545H06Rik-201	0	1		chr10|68330729
chr10:69132882-69132998|+|Gm24172-201	0	1		chr10|69124208
chr10:70204667-70219711|+|Mrln-201	0	2		chr10|70207349,chr10|70216248
chr10:70558877-70592820|-|Phyhipl-206	0	1		chr10|70591066
chr10:70847017-70853726|+|Gm48023-201	1	1	chr10|70847577	chr10|70849469
chr10:70975506-70993040|-|Gm48025-201	0	1		chr10|70990783
chr10:71483081-71483529|+|Gm46233-201	0	1		chr10|71469982
chr10:71595847-71597129|-|Gm4797-201	1	0	chr10|71596365	
chr10:71611647-71613075|-|Gm19074-201	0	1		chr10|71630139
chr10:71799105-71799847|-|Gm5080-201	0	1		chr10|71804313
chr10:71898036-71898166|+|Gm22937-201	0	1		chr10|71896816
chr10:72527550-72527682|+|Gm24984-201	0	1		chr10|72521628
chr10:73282260-73327175|-|Gm15398-202	0	1		chr10|73307922
chr10:74862988-74863416|-|Gm6419-201	0	1		chr10|74855635
chr10:75406911-75441679|+|Upb1-201	0	1		chr10|75401104
chr10:75859353-75860240|-|Mif-201	0	1		chr10|75853959
chr10:75893413-75895941|+|Derl3-201	1	0	chr10|75892739	
chr10:76262736-76345291|-|Dip2a-205	0	1		chr10|76347432
chr10:77835947-77837252|+|Krtap10-10-201	0	1		chr10|77839763
chr10:78042287-78063622|+|Dnmt3l-205	0	1		chr10|78034726
chr10:78340150-78340207|-|Mir7659-201	0	1		chr10|78330224
chr10:78352540-78355595|+|Gm40709-203	0	1		chr10|78357562
chr10:78491674-78498353|+|Gm30232-201	0	1		chr10|78503135
chr10:78747130-78767585|+|Gm30400-202	1	0	chr10|78746877	
chr10:79356520-79397849|+|Vmn2r82-201	1	0	chr10|79356447	
chr10:79412962-79417905|-|Gm47015-201	0	1		chr10|79407358
chr10:79716634-79736108|+|Hcn2-202	0	1		chr10|79719654
chr10:80828797-80828870|+|Mir1982-201	0	1		chr10|80834933
chr10:81400953-81455635|-|Nfic-207	0	1		chr10|81453923
chr10:82486537-82492618|-|Gm1553-201	0	1		chr10|82500498
chr10:83992728-84004860|-|C230099D08Rik-201	0	1		chr10|83988984
chr10:85243476-85266327|-|Gm38575-201	0	1		chr10|85272177
chr10:87507862-87508485|+|Gm48120-201	0	1		chr10|87506298
chr10:87688578-87689029|+|Gm48195-201	0	2		chr10|87684231,chr10|87705289
chr10:88885992-88929515|+|Slc5a8-201	0	1		chr10|88898299
chr10:88949001-89257622|-|Ano4-208	0	1		chr10|89277171
chr10:90813083-90814389|+|Gm47592-201	0	1		chr10|90801685
chr10:90851099-90854074|+|Gm47590-201	0	1		chr10|90850058
chr10:91310345-91312450|+|Gm47082-201	0	1		chr10|91327040
chr10:92644091-92651734|+|Gm31822-201	0	1		chr10|92652482
chr10:93807298-93807404|+|Gm26239-201	0	1		chr10|93808707
chr10:94293665-94298703|-|Gm4792-201	0	1		chr10|94294916
chr10:95870483-95870799|-|Gm47724-201	0	1		chr10|95868854
chr10:97241912-97243208|+|Gm18515-201	0	1		chr10|97240060
chr10:99125167-99126325|-|Phxr2-201	0	1		chr10|99119404
chr10:99669514-99675623|+|Gm35101-201	0	1		chr10|99664761
chr10:101772692-101772772|+|Mir3059-201	0	1		chr10|101759932
chr10:107199944-107205727|-|Gm29674-201	0	1		chr10|107214878
chr10:107271686-107421474|+|Lin7a-201	0	1		chr10|107257648
chr10:107480406-107480534|+|Gm44403-201	0	1		chr10|107478209
chr10:107760531-107912134|-|Otogl-201	0	1		chr10|107901684
chr10:109326769-109326851|-|Gm44495-201	0	1		chr10|109309678
chr10:110634269-110634803|-|Gm47058-201	1	0	chr10|110635690	
chr10:111586719-111594273|-|4933440J02Rik-201	0	1		chr10|111596053
chr10:114350474-114350788|+|Gm38281-201	0	1		chr10|114367513
chr10:114910711-114911035|-|Gm25319-201	0	1		chr10|114929094
chr10:116018213-116274932|+|Ptprr-201	0	1		chr10|116005437
chr10:116177411-116274345|+|Ptprr-204	0	1		chr10|116197184
chr10:116674591-116679303|+|Gm26579-201	0	1		chr10|116691387
chr10:116986314-117025040|+|Best3-201	0	1		chr10|116994684
chr10:117069427-117148510|-|Frs2-201	0	1		chr10|117161504
chr10:117559124-117560423|+|Gm32235-202	0	1		chr10|117563070
chr10:118289629-118295038|-|Iltifb-201	0	1		chr10|118283145
chr10:118718146-118719428|-|Gm47425-201	0	1		chr10|118726344
chr10:119199255-119240055|-|Cand1-201	0	1		chr10|119248401
chr10:119442679-119443624|-|Gm16321-201	0	1		chr10|119447185
chr10:120361275-120476469|-|Hmga2-201	0	1		chr10|120478938
chr10:122199150-122199498|+|Gm48875-201	0	1		chr10|122209197
chr10:122405113-122546498|-|Gm48877-201	0	1		chr10|122547921
chr10:123264076-123741204|+|Fam19a2-201	0	1		chr10|123252802
chr10:126036827-126036899|+|Gm22183-201	1	0	chr10|126037319	
chr10:126586690-126586804|-|Gm47965-201	0	1		chr10|126579783
chr10:126714005-126719394|-|Gm47966-201	0	1		chr10|126721873
chr10:127070375-127074796|+|A730063M14Rik-202	0	1		chr10|127071513
chr10:127171511-127180582|-|Slc26a10-205	0	1		chr10|127177334
chr10:127348857-127354411|-|Inhbe-201	0	1		chr10|127349160
chr10:127380662-127499360|+|R3hdm2-212	0	1		chr10|127377767
chr10:127525473-127534559|-|Nxph4-201	0	1		chr10|127532072
chr10:128059011-128076978|+|Ptges3-202	0	1		chr10|128060759
chr10:128541963-128547774|-|Zc3h10-201	0	1		chr10|128542772
chr10:128633714-128644648|-|Ikzf4-204	0	1		chr10|128637315
chr10:129093034-129093972|-|Olfr768-201	0	1		chr10|129092152
chr10:129436814-129437752|+|Olfr786-201	0	1		chr10|129440281
chr10:129472694-129473629|+|Olfr788-201	1	0	chr10|129472509	
chr10:129605492-129612570|-|Olfr796-202	0	1		chr10|129614968
chr10:129800615-129804396|-|Olfr811-204	0	1		chr10|129818235
chr10:130268152-130280240|-|Neurod4-201	0	1		chr10|130264191
chr11:5276324-5444847|-|Znrf3-201	0	1		chr11|5451992
chr11:6825496-6825809|-|Gm11982-201	0	1		chr11|6808571
chr11:7207686-7213923|-|Igfbp3-202	0	1		chr11|7232054
chr11:8826775-8950539|-|Pkd1l1-203	0	1		chr11|8958908
chr11:9118507-9136167|+|Upp1-205	0	1		chr11|9132785
chr11:11279626-11462408|-|Zpbp-201	0	1		chr11|11460721
chr11:12936834-12937938|-|Gm12003-201	0	1		chr11|12949669
chr11:14487613-14488015|+|Gm12006-201	0	1		chr11|14482932
chr11:14780027-14780781|+|Gm12008-201	0	1		chr11|14789317
chr11:15412300-15412406|+|Gm24707-201	0	1		chr11|15410154
chr11:16257803-16427310|+|Vstm2a-202	0	2		chr11|16265670,chr11|16274209
chr11:16815431-16830702|-|Egfros-201	0	2		chr11|16825874,chr11|16850612
chr11:17257594-17269176|+|C1d-201	0	1		chr11|17252035
chr11:17638503-17639183|-|Gm12016-201	0	2		chr11|17652329,chr11|17653766
chr11:19720355-19721472|+|Glns-ps1-201	0	1		chr11|19713224
chr11:21280045-21280224|-|Gm12039-201	0	1		chr11|21272634
chr11:21994764-22001615|-|Otx1-201	0	1		chr11|21986650
chr11:23013387-23023731|+|Fam161a-201	0	1		chr11|23011354
chr11:24014655-24014759|+|Gm44381-201	0	2		chr11|24009824,chr11|24011469
chr11:24679568-24679711|-|Gm25507-201	0	1		chr11|24692436
chr11:28681564-28693276|+|2810471M01Rik-201	0	2		chr11|28678576,chr11|28684480
chr11:28956724-28957608|+|Rpsa-ps5-201	0	1		chr11|28968495
chr11:29822395-29825668|-|4931440F15Rik-201	1	0	chr11|29825374	
chr11:29982414-29983229|+|Gm12095-201	0	1		chr11|29986774
chr11:30568182-30568898|-|Gm12098-201	0	1		chr11|30563450
chr11:31177818-31184374|-|Gm12106-201	0	1		chr11|31189411
chr11:31357307-31370074|-|Stc2-201	0	1		chr11|31366966
chr11:32095261-32101228|-|Gm12108-201	0	1		chr11|32096726
chr11:32226511-32232700|+|Mpg-201	0	1		chr11|32245881
chr11:32903137-32926160|-|Gm12111-201	0	1		chr11|32945047
chr11:33038816-33039703|-|Rpsa-ps4-201	0	1		chr11|33048790
chr11:33200752-33203589|-|Tlx3-201	0	2		chr11|33197191,chr11|33200854
chr11:35214401-35214537|+|Gm26070-201	0	1		chr11|35203434
chr11:35350069-35350785|+|Gm12122-201	0	1		chr11|35355179
chr11:36006656-37235882|-|Tenm2-202	0	1		chr11|37226351
chr11:40612718-40613063|+|Gm12137-201	0	2		chr11|40595007,chr11|40595675
chr11:40672906-40673856|-|Gm12138-201	0	1		chr11|40667030
chr11:41034968-41035123|-|Gm24446-201	0	1		chr11|41047089
chr11:41914567-42000356|-|Gabrg2-203	0	1		chr11|41990276
chr11:43670801-43671484|+|Gm12152-201	0	1		chr11|43653432
chr11:43959089-44134987|+|Gm12153-201	0	1		chr11|43963041
chr11:45102866-45116928|-|Gm12159-201	0	1		chr11|45118294
chr11:46051354-46052311|-|Gm12166-201	1	0	chr11|46053194	
chr11:46143897-46145014|-|Gm16034-201	0	1		chr11|46127657
chr11:46571536-46589232|+|BC053393-201	0	2		chr11|46574140,chr11|46584736
chr11:46607772-46629261|-|Dppa1-201	1	0	chr11|46629982	
chr11:47912385-47912545|-|Gm23039-201	0	1		chr11|47900668
chr11:48800360-48806434|+|Rack1-201	0	1		chr11|48783459
chr11:48945354-48946190|-|Psme2b-201	0	1		chr11|48951460
chr11:48904658-48992226|-|Gm12185-201	0	1		chr11|48989824
chr11:49293297-49294314|+|Olfr1392-201	0	1		chr11|49296107
chr11:49551749-49552684|+|Olfr1381-201	0	1		chr11|49548443
chr11:50510902-50511177|-|Gm23824-201	0	2		chr11|50494335,chr11|50495049
chr11:50991791-50992745|+|Olfr1376-ps1-201	0	1		chr11|50995511
chr11:51142532-51143467|+|Olfr1374-ps1-201	0	1		chr11|51130170
chr11:51234125-51234908|+|Gm12569-201	0	1		chr11|51228952
chr11:51619735-51623714|+|Nhp2-202	0	1		chr11|51624992
chr11:52764634-53188538|+|Fstl4-201	0	1		chr11|52768139
chr11:53111451-53120056|-|Gm11186-201	0	1		chr11|53132671
chr11:53200684-53201058|+|Gm11189-201	1	0	chr11|53201466	
chr11:53476573-53480274|-|Sowaha-201	0	1		chr11|53487338
chr11:54054948-54068932|-|Pdlim4-202	0	1		chr11|54063808
chr11:54370652-54426790|+|Meikin-201	0	1		chr11|54365582
chr11:55250609-55336564|-|Fat2-201	0	1		chr11|55328778
chr11:55772088-56070848|+|Gm12239-201	0	1		chr11|55767299
chr11:56262855-56263083|-|Gm12240-201	0	1		chr11|56251194
chr11:57655415-57657826|-|4933426K07Rik-201	0	1		chr11|57661950
chr11:57969342-57969612|+|Gm26025-201	0	1		chr11|57966901
chr11:58421111-58426024|+|1810065E05Rik-201	0	1		chr11|58416974
chr11:58731018-58739113|-|Olfr317-202	0	1		chr11|58736708
chr11:58918057-58926965|+|Btnl10-201	1	0	chr11|58918221	
chr11:59211414-59228270|-|Arf1-201	0	1		chr11|59244435
chr11:59541568-59566955|+|Nlrp3-201	0	1		chr11|59529080
chr11:59542686-59566956|+|Nlrp3-202	0	1		chr11|59550496
chr11:59570699-59571813|-|Olfr222-201	0	1		chr11|59564909
chr11:62847069-62877465|+|Fbxw10-201	0	1		chr11|62844790
chr11:62879455-62895185|+|Tvp23b-201	0	1		chr11|62883251
chr11:62950425-62951079|-|Cdrt4os2-201	0	1		chr11|62943688
chr11:63061654-63094964|+|Tekt3-201	0	1		chr11|63070281
chr11:65176561-65269941|-|Myocd-202	0	1		chr11|65254170
chr11:65277654-65287833|-|Gm12295-201	0	1		chr11|65300419
chr11:66956638-66964744|+|Tmem238l-203	0	1		chr11|66958278
chr11:67002086-67011625|+|Gm12299-201	0	1		chr11|67013398
chr11:67277124-67308634|+|Myh8-201	0	2		chr11|67262321,chr11|67270039
chr11:67364090-67364402|+|Gm26476-201	0	1		chr11|67374582
chr11:67695326-67703333|+|Rcvrn-201	0	1		chr11|67687224
chr11:68269558-68270879|-|Gm12305-201	0	1		chr11|68268025
chr11:68556186-68558245|+|Mfsd6l-201	0	1		chr11|68570707
chr11:68692316-68816624|+|Myh10-202	0	1		chr11|68693814
chr11:68888553-68895777|+|Rnf222-201	0	1		chr11|68891962
chr11:69156989-69169792|+|Alox12b-201	0	1		chr11|69147419
chr11:69240599-69240703|+|Gm23194-201	0	1		chr11|69253425
chr11:69935796-69941605|+|Ybx2-201	0	1		chr11|69929997
chr11:70791364-70812559|-|Scimp-201	1	0	chr11|70812290	
chr11:70844778-70943105|+|Rabep1-201	0	1		chr11|70829435
chr11:71031941-71033513|-|6330403K07Rik-201	0	1		chr11|71044827
chr11:71092236-71144704|-|Nlrp1a-202	1	2	chr11|71144033	chr11|71151899,chr11|71154233
chr11:71155993-71201298|-|Nlrp1b-202	0	2		chr11|71181592,chr11|71199987
chr11:71512528-71548234|+|9230020A06Rik-203	1	0	chr11|71512644	
chr11:71516536-71573183|+|9230020A06Rik-201	0	1		chr11|71515367
chr11:71553417-71573538|-|Gm33351-202	0	1		chr11|71581708
chr11:71751376-71789647|+|Wscd1-202	0	1		chr11|71767362
chr11:72047528-72135721|-|Pitpnm3-202	0	1		chr11|72117163
chr11:72047528-72135778|-|Pitpnm3-201	0	1		chr11|72141842
chr11:73135485-73138294|-|Haspin-201	0	1		chr11|73139400
chr11:73267388-73300363|+|Trpv3-201	0	1		chr11|73269153
chr11:73350783-73355951|+|Olfr20-202	1	0	chr11|73349844	
chr11:73413319-73413408|-|Gm44922-201	0	1		chr11|73418217
chr11:73516259-73517197|-|Olfr382-201	0	1		chr11|73509256
chr11:73895728-73895768|-|Gm44575-201	0	1		chr11|73893905
chr11:73928226-73928858|+|Olfr396-ps1-202	0	1		chr11|73931242
chr11:73964530-73965620|+|Olfr397-201	0	1		chr11|73971840
chr11:74044325-74045272|-|Olfr139-201	0	1		chr11|74038338
chr11:74104841-74110791|+|Olfr400-ps1-201	0	1		chr11|74108001
chr11:74383356-74590186|-|Rap1gap2-202	0	2		chr11|74584269,chr11|74593567
chr11:74618260-74618513|-|Gm22993-201	0	1		chr11|74605232
chr11:75193783-75267769|+|Rtn4rl1-201	0	1		chr11|75204928
chr11:75318488-75318608|-|Gm47300-201	0	1		chr11|75321721
chr11:75348433-75405705|+|Smyd4-201	0	1		chr11|75358633
chr11:75679259-75706065|+|Crk-201	0	1		chr11|75676375
chr11:76419104-76495456|-|Abr-205	2	0	chr11|76496412,chr11|76496413	
chr11:77149628-77150525|+|Gm12345-201	0	2		chr11|77145380,chr11|77147900
