TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr1:182275772-182282804|-|Degs1-201	5	6	chr1|182281911,chr1|182282050,chr1|182282095,chr1|182282110,chr1|182282112	chr1|182281565,chr1|182281600,chr1|182281623,chr1|182281672,chr1|182281673,chr1|182281675
chr1:182287990-182303325|+|1700047M11Rik-202	1	0	chr1|182287823	
chr1:182313102-182341618|-|Fbxo28-201	2	8	chr1|182342204,chr1|182342356	chr1|182334007,chr1|182334008,chr1|182334181,chr1|182340358,chr1|182340499,chr1|182354942,chr1|182355083,chr1|182355148
chr1:182392543-182393535|-|Gm5706-201	0	3		chr1|182376690,chr1|182377787,chr1|182397029
chr1:182409172-182462432|+|Trp53bp2-201	0	2		chr1|182412572,chr1|182413090
chr1:182467260-182517524|-|Capn2-201	0	6		chr1|182512378,chr1|182527767,chr1|182527866,chr1|182527916,chr1|182527932,chr1|182527953
chr1:182546250-182547183|+|Gm8197-202	0	1		chr1|182538509
chr1:182546672-182555480|+|Gm8197-201	0	4		chr1|182552932,chr1|182553025,chr1|182553112,chr1|182553816
chr1:182747126-182749180|-|Ccdc185-201	0	1		chr1|182732628
chr1:182764012-182895232|+|Susd4-202	1	1	chr1|182763859	chr1|182762998
chr1:182954788-182976044|+|Tlr5-201	0	3		chr1|182959604,chr1|182960059,chr1|182960494
chr1:183086266-183147461|-|Disp1-202	7	5	chr1|183146878,chr1|183146895,chr1|183146896,chr1|183146904,chr1|183146913,chr1|183147020,chr1|183147033	chr1|183134756,chr1|183134825,chr1|183154672,chr1|183155291,chr1|183162838
chr1:183205071-183206557|-|BC085271-201	0	1		chr1|183213988
chr1:183086266-183221490|-|Disp1-205	0	1		chr1|183226695
chr1:183276352-183296992|-|Brox-201	0	1		chr1|183292450
chr1:183326725-183345296|-|Mia3-202	0	2		chr1|183349775,chr1|183355396
chr1:183371076-183371467|+|Gm37339-201	1	6	chr1|183370157	chr1|183368678,chr1|183368724,chr1|183378388,chr1|183378621,chr1|183378779,chr1|183378920
chr1:183388981-183409353|+|Taf1a-201	5	0	chr1|183389512,chr1|183389587,chr1|183389641,chr1|183389774,chr1|183389787	
chr1:183420655-183422213|+|Gm37214-201	0	4		chr1|183438902,chr1|183438903,chr1|183438969,chr1|183439002
chr1:183563512-183564045|+|Gm33973-201	0	1		chr1|183548117
chr1:184033032-184033998|-|1700056E22Rik-201	0	1		chr1|184032910
chr1:184034381-184075636|+|Dusp10-201	0	2		chr1|184035587,chr1|184049492
chr1:184442980-184443734|+|2900092O11Rik-201	0	15		chr1|184439641,chr1|184440998,chr1|184441274,chr1|184441301,chr1|184441320,chr1|184441451,chr1|184441452,chr1|184441468,chr1|184441580,chr1|184441593,chr1|184441594,chr1|184444282,chr1|184444343,chr1|184444364,chr1|184455268
chr1:184527841-184557691|-|1700112H15Rik-201	0	2		chr1|184562782,chr1|184563294
chr1:184580109-184580206|-|Gm23349-201	0	6		chr1|184576641,chr1|184581606,chr1|184581860,chr1|184581873,chr1|184582013,chr1|184582138
chr1:184617248-184617727|+|Rpl21-ps1-201	0	5		chr1|184605828,chr1|184605879,chr1|184614890,chr1|184614995,chr1|184615022
chr1:184610918-184617971|-|Gm37800-201	2	2	chr1|184618197,chr1|184618198	chr1|184622287,chr1|184622646
chr1:184695034-184695461|+|Gm38358-201	0	3		chr1|184689275,chr1|184701006,chr1|184701007
chr1:184712497-184718989|+|4930488B22Rik-201	0	84		chr1|184716057,chr1|184716101,chr1|184716111,chr1|184716760,chr1|184716764,chr1|184716883,chr1|184716911,chr1|184716912,chr1|184716966,chr1|184717015,chr1|184717050,chr1|184717054,chr1|184717129,chr1|184717147,chr1|184717189,chr1|184717215,chr1|184717234,chr1|184717275,chr1|184717307,chr1|184717343,chr1|184717351,chr1|184717403,chr1|184717430,chr1|184717448,chr1|184717485,chr1|184717717,chr1|184717718,chr1|184717852,chr1|184717853,chr1|184717889,chr1|184717890,chr1|184717900,chr1|184717901,chr1|184717953,chr1|184717976,chr1|184718011,chr1|184718029,chr1|184718030,chr1|184718094,chr1|184718144,chr1|184718185,chr1|184718309,chr1|184718321,chr1|184718349,chr1|184718368,chr1|184718386,chr1|184718450,chr1|184718487,chr1|184718491,chr1|184718492,chr1|184718515,chr1|184718516,chr1|184718520,chr1|184718528,chr1|184718529,chr1|184718533,chr1|184718535,chr1|184718536,chr1|184718547,chr1|184718548,chr1|184718564,chr1|184718565,chr1|184718569,chr1|184718570,chr1|184718629,chr1|184718664,chr1|184718700,chr1|184718757,chr1|184718768,chr1|184718779,chr1|184718792,chr1|184718794,chr1|184718803,chr1|184718899,chr1|184718910,chr1|184718954,chr1|184718978,chr1|184718979,chr1|184720243,chr1|184720384,chr1|184720407,chr1|184720414,chr1|184720424,chr1|184722388
chr1:184727140-184732619|-|Hlx-201	0	16		chr1|184724379,chr1|184724416,chr1|184728756,chr1|184728809,chr1|184728877,chr1|184728921,chr1|184729255,chr1|184729283,chr1|184729404,chr1|184729405,chr1|184729417,chr1|184729418,chr1|184729551,chr1|184729563,chr1|184729567,chr1|184729589
chr1:184736977-184739520|+|Gm34342-201	1	5	chr1|184737542	chr1|184735507,chr1|184735816,chr1|184748181,chr1|184748814,chr1|184749069
chr1:184787289-184808853|-|Marc1-203	0	4		chr1|184793178,chr1|184793207,chr1|184793226,chr1|184793236
chr1:184786767-184811197|-|Marc1-201	21	0	chr1|184810253,chr1|184810427,chr1|184810579,chr1|184810609,chr1|184810655,chr1|184810681,chr1|184810784,chr1|184810975,chr1|184810978,chr1|184810981,chr1|184810982,chr1|184810988,chr1|184810993,chr1|184810994,chr1|184811022,chr1|184811024,chr1|184811037,chr1|184811042,chr1|184811045,chr1|184811048,chr1|184811064	
chr1:184822407-184822488|-|Mir1981-201	0	21		chr1|184824531,chr1|184824548,chr1|184824605,chr1|184824638,chr1|184824652,chr1|184824674,chr1|184824725,chr1|184824747,chr1|184824795,chr1|184824796,chr1|184824893,chr1|184824894,chr1|184825002,chr1|184825003,chr1|184825027,chr1|184825028,chr1|184825094,chr1|184825095,chr1|184825282,chr1|184825300,chr1|184825360
chr1:184813068-184845881|-|Marc2-201	0	4		chr1|184836055,chr1|184837946,chr1|184838129,chr1|184838191
chr1:184858138-184858412|-|Gm23780-201	0	1		chr1|184854031
chr1:184871926-184883218|-|C130074G19Rik-201	0	1		chr1|184901212
chr1:184923136-184942500|+|Gm38251-201	0	7		chr1|184908888,chr1|184909315,chr1|184909349,chr1|184909406,chr1|184910520,chr1|184913790,chr1|184918248
chr1:185091991-185099547|+|Gm37662-201	0	4		chr1|185098805,chr1|185098809,chr1|185098883,chr1|185099150
chr1:185204117-185284185|+|Rab3gap2-204	3	16	chr1|185203392,chr1|185203436,chr1|185203452	chr1|185185899,chr1|185193676,chr1|185194077,chr1|185196185,chr1|185206523,chr1|185207062,chr1|185209958,chr1|185210036,chr1|185210046,chr1|185210106,chr1|185210118,chr1|185210120,chr1|185210148,chr1|185210167,chr1|185210188,chr1|185216549
chr1:185242907-185243038|+|Snora36b-201	0	1		chr1|185227999
chr1:185332180-185356781|+|Bpnt1-202	0	1		chr1|185335358
chr1:185363044-185428360|+|Eprs-201	0	2		chr1|185364164,chr1|185364279
chr1:185429357-185441819|-|9630028B13Rik-201	1	1	chr1|185441762	chr1|185433166
chr1:185447116-185455568|-|Gm2061-201	11	0	chr1|185455286,chr1|185455290,chr1|185455295,chr1|185455319,chr1|185455378,chr1|185455394,chr1|185455630,chr1|185455634,chr1|185455657,chr1|185455661,chr1|185456037	
chr1:185487294-185498159|+|5033404E19Rik-202	0	1		chr1|185478801
chr1:185497388-185498017|+|5033404E19Rik-201	0	3		chr1|185500153,chr1|185501823,chr1|185516070
chr1:185744803-185757772|+|Gm38093-201	0	1		chr1|185728525
chr1:186182257-186182744|+|Gm37272-201	5	0	chr1|186182801,chr1|186182919,chr1|186182920,chr1|186182941,chr1|186183089	
chr1:186511882-186558681|-|A730004F24Rik-202	1	8	chr1|186558856	chr1|186552803,chr1|186553034,chr1|186567318,chr1|186567391,chr1|186567514,chr1|186567538,chr1|186567549,chr1|186567593
chr1:186676742-186676876|+|Gm26169-201	0	1		chr1|186670992
chr1:186749396-186752921|+|A430105J06Rik-201	0	1		chr1|186763737
chr1:186926962-186929326|+|1700023G09Rik-202	0	2		chr1|186932162,chr1|186932163
chr1:186967416-186970627|+|D1Pas1-201	1	0	chr1|186967392	
chr1:186964528-186967603|-|Gm37912-201	2	0	chr1|186967636,chr1|186967725	
chr1:187006007-187006604|-|Gm19058-201	0	1		chr1|187025053
chr1:187135293-187215421|-|Spata17-202	0	1		chr1|187209671
chr1:187215743-187350723|+|Gpatch2-206	0	4		chr1|187217659,chr1|187217730,chr1|187218360,chr1|187218363
chr1:187226180-187351427|+|Gpatch2-208	2	7	chr1|187226672,chr1|187226848	chr1|187223392,chr1|187223564,chr1|187223565,chr1|187223627,chr1|187223628,chr1|187223689,chr1|187228576
chr1:187236457-187240357|+|Gm37254-201	0	3		chr1|187240634,chr1|187241436,chr1|187241487
chr1:187344970-187377469|-|Gm38155-201	1	0	chr1|187377500	
chr1:187447877-187462664|+|Gm37896-201	1	0	chr1|187447661	
chr1:187609029-188214386|+|Esrrg-203	4	8	chr1|187609043,chr1|187609056,chr1|187609066,chr1|187609250	chr1|187603897,chr1|187603963,chr1|187605440,chr1|187605493,chr1|187605598,chr1|187605723,chr1|187607940,chr1|187607999
chr1:187616852-187651824|-|Gm36388-201	2	0	chr1|187652337,chr1|187652349	
chr1:187662869-187663361|-|Gm37929-201	1	1	chr1|187662376	chr1|187674912
chr1:188006576-188008990|-|9330162B11Rik-201	0	1		chr1|188017458
chr1:188160707-188163143|+|Gm38315-201	0	1		chr1|188157413
chr1:188246140-188257885|+|Gm38064-201	0	1		chr1|188227921
chr1:188263034-188965041|+|Ush2a-201	1	0	chr1|188262594	
chr1:188622923-188623053|-|Gm25095-201	0	2		chr1|188616594,chr1|188635908
chr1:188971095-189007840|-|Kctd3-201	1	8	chr1|189008073	chr1|188995442,chr1|189006663,chr1|189013411,chr1|189013498,chr1|189013586,chr1|189013886,chr1|189024184,chr1|189027312
chr1:189064895-189066433|+|Gm37178-201	0	4		chr1|189057608,chr1|189057609,chr1|189068385,chr1|189070378
chr1:189078159-189079704|-|Gm18698-201	0	3		chr1|189084260,chr1|189085877,chr1|189097882
chr1:189210361-189211013|-|2900042K21Rik-201	0	1		chr1|189215743
chr1:189277443-189277823|-|Pdcd5-ps-201	0	1		chr1|189294091
chr1:189209790-189343355|-|Kcnk2-206	3	0	chr1|189343287,chr1|189343330,chr1|189343383	
chr1:189343431-189344897|+|A430027H14Rik-201	1	0	chr1|189343480	
chr1:189207930-189344192|-|Kcnk2-201	2	0	chr1|189344127,chr1|189344294	
chr1:189393350-189393470|+|Gm24092-201	0	1		chr1|189379274
chr1:189209753-189402213|-|Kcnk2-209	1	0	chr1|189402192	
chr1:189209744-189402218|-|Kcnk2-208	3	0	chr1|189402502,chr1|189402727,chr1|189402762	
chr1:189639350-189640234|-|Gm38122-201	0	1		chr1|189648621
chr1:189640606-189688086|-|Cenpf-204	2	10	chr1|189687598,chr1|189687599	chr1|189703311,chr1|189703318,chr1|189703362,chr1|189703373,chr1|189703392,chr1|189703393,chr1|189703548,chr1|189703713,chr1|189705561,chr1|189706249
chr1:189728268-189876695|+|Ptpn14-202	6	5	chr1|189727434,chr1|189727678,chr1|189729006,chr1|189729030,chr1|189729070,chr1|189729110	chr1|189710723,chr1|189716318,chr1|189716371,chr1|189716839,chr1|189729724
chr1:189786672-189870068|+|Ptpn14-201	0	6		chr1|189782904,chr1|189782975,chr1|189782985,chr1|189793076,chr1|189799303,chr1|189799307
chr1:189827230-189827491|+|Gm30280-201	0	1		chr1|189819449
chr1:189879935-189884652|+|Gm37422-201	0	4		chr1|189860976,chr1|189874551,chr1|189875840,chr1|189891226
chr1:189913339-189915959|-|Gm38245-201	0	2		chr1|189917140,chr1|189917569
chr1:189880492-189922363|-|Smyd2-201	0	4		chr1|189921148,chr1|189926827,chr1|189933937,chr1|189935997
chr1:190118035-190170714|-|Prox1-202	1	10	chr1|190171383	chr1|190172050,chr1|190172066,chr1|190172396,chr1|190172606,chr1|190172744,chr1|190172748,chr1|190172752,chr1|190172940,chr1|190173940,chr1|190175450
chr1:190403645-190417145|+|Gm29678-201	0	3		chr1|190406208,chr1|190417612,chr1|190417659
chr1:190482845-190483157|-|Gm23153-201	0	1		chr1|190500948
chr1:190772879-190911770|-|Rps6kc1-201	5	4	chr1|190910937,chr1|190910941,chr1|190910982,chr1|190911014,chr1|190911023	chr1|190899474,chr1|190910124,chr1|190910448,chr1|190910610
chr1:190925112-190946962|+|Angel2-201	0	4		chr1|190919109,chr1|190919156,chr1|190919176,chr1|190921080
chr1:190992692-190994677|+|Gm31373-201	1	0	chr1|190993609	
chr1:191025351-191029781|+|A230020J21Rik-202	1	2	chr1|191025233	chr1|191023226,chr1|191023322
chr1:191077825-191078680|-|Gm38188-201	0	11		chr1|191073076,chr1|191075697,chr1|191075747,chr1|191075780,chr1|191085188,chr1|191086567,chr1|191086585,chr1|191086658,chr1|191086709,chr1|191086768,chr1|191088151
chr1:191098325-191108943|+|Batf3-201	1	2	chr1|191099195	chr1|191093033,chr1|191102836
chr1:191132657-191134014|+|Gm38161-201	0	5		chr1|191119346,chr1|191122847,chr1|191123909,chr1|191126464,chr1|191145502
chr1:191170296-191183340|-|Atf3-201	0	6		chr1|191182142,chr1|191184351,chr1|191184397,chr1|191184733,chr1|191186522,chr1|191186533
chr1:191196906-191197013|+|Gm24748-201	1	6	chr1|191197704	chr1|191194533,chr1|191201371,chr1|191201526,chr1|191201541,chr1|191201542,chr1|191201609
chr1:191224474-191226140|+|D730003I15Rik-202	0	2		chr1|191233712,chr1|191234922
chr1:191249424-191251266|+|Gm37074-201	2	1	chr1|191248894,chr1|191250076	chr1|191253847
chr1:191267178-191288714|+|Gm37168-201	0	3		chr1|191259507,chr1|191260052,chr1|191275903
chr1:191306789-191318194|-|Nenf-201	1	1	chr1|191318552	chr1|191314098
chr1:191325912-191350914|+|Tmem206-201	0	2		chr1|191327751,chr1|191328456
chr1:191351975-191397041|-|Ppp2r5a-201	0	2		chr1|191391393,chr1|191393539
chr1:191407666-191408247|+|Gm2272-201	0	9		chr1|191402778,chr1|191402848,chr1|191403340,chr1|191404907,chr1|191411184,chr1|191413856,chr1|191422952,chr1|191422959,chr1|191422988
chr1:191436340-191465048|-|Gm32200-201	0	5		chr1|191445565,chr1|191445591,chr1|191445612,chr1|191445617,chr1|191462271
chr1:191490910-191493905|-|Gm37432-201	1	2	chr1|191494554	chr1|191490380,chr1|191498919
chr1:191535885-191536892|-|9430037O13Rik-201	0	1		chr1|191538115
chr1:191537365-191575544|-|Dtl-201	0	6		chr1|191557367,chr1|191557421,chr1|191570580,chr1|191570646,chr1|191571483,chr1|191573157
chr1:191597647-191598270|+|Gm37349-201	0	3		chr1|191592631,chr1|191592705,chr1|191599624
chr1:191717834-191784255|+|Lpgat1-201	0	1		chr1|191698541
chr1:191718389-191779977|+|Lpgat1-202	4	1	chr1|191719220,chr1|191719302,chr1|191719305,chr1|191719369	chr1|191734029
chr1:191762200-191762303|-|Gm22446-201	1	0	chr1|191761918	
chr1:191772721-191772834|-|Gm26203-201	0	2		chr1|191774317,chr1|191775788
chr1:191790983-191791314|-|Gm20203-201	0	4		chr1|191785301,chr1|191786223,chr1|191802286,chr1|191802293
chr1:191821444-191833050|+|Nek2-201	0	8		chr1|191808670,chr1|191808705,chr1|191808800,chr1|191808804,chr1|191808961,chr1|191809021,chr1|191809024,chr1|191813483
chr1:191820370-191821993|-|Gm38037-201	1	2	chr1|191822229	chr1|191833619,chr1|191833718
chr1:191890231-191899129|-|1700034H15Rik-205	0	7		chr1|191881894,chr1|191894625,chr1|191894660,chr1|191894673,chr1|191894677,chr1|191896892,chr1|191900688
chr1:191899970-191907527|-|1700034H15Rik-201	2	2	chr1|191907936,chr1|191908000	chr1|191910914,chr1|191910948
chr1:191978251-191986391|+|Rd3-201	0	1		chr1|191981278
chr1:191986836-191990122|-|Gm26670-201	1	0	chr1|191989711	
chr1:191986832-191990138|-|Gm26670-202	1	0	chr1|191991057	
chr1:192073820-192074450|-|Gstp-ps-201	0	1		chr1|192076455
chr1:192092355-192099628|+|Gm26879-201	0	4		chr1|192088075,chr1|192089870,chr1|192089916,chr1|192090010
chr1:191997430-192092559|-|Traf5-201	0	6		chr1|192094822,chr1|192106116,chr1|192106232,chr1|192107562,chr1|192108680,chr1|192109368
chr1:192136689-192136821|+|Gm37055-201	1	0	chr1|192135882	
chr1:192100787-192138062|-|Rcor3-207	0	1		chr1|192151323
chr1:192190774-192510159|+|Kcnh1-201	1	0	chr1|192190521	
chr1:192745571-192745686|+|Gm22265-201	2	9	chr1|192745110,chr1|192745111	chr1|192735866,chr1|192736049,chr1|192736393,chr1|192736462,chr1|192743039,chr1|192753751,chr1|192753760,chr1|192753989,chr1|192754021
chr1:192496711-192771213|-|Hhat-203	4	3	chr1|192770222,chr1|192770280,chr1|192770318,chr1|192770341	chr1|192763120,chr1|192763129,chr1|192770193
chr1:192512828-192771223|-|Hhat-201	0	4		chr1|192772972,chr1|192775545,chr1|192776111,chr1|192776616
chr1:192833118-192835214|-|A730013G03Rik-202	5	2	chr1|192834474,chr1|192835620,chr1|192835636,chr1|192835640,chr1|192835744	chr1|192833391,chr1|192833997
chr1:192897210-193035717|-|Syt14-201	4	0	chr1|193035490,chr1|193035494,chr1|193035499,chr1|193035508	
chr1:192891233-193035775|-|Syt14-205	2	0	chr1|193036617,chr1|193036618	
chr1:193104402-193130272|-|Diexf-201	5	2	chr1|193130587,chr1|193130659,chr1|193130660,chr1|193130673,chr1|193130690	chr1|193138369,chr1|193138618
chr1:193153111-193172023|+|Irf6-201	11	0	chr1|193152818,chr1|193152870,chr1|193152879,chr1|193152882,chr1|193152895,chr1|193152937,chr1|193152941,chr1|193152949,chr1|193153308,chr1|193153311,chr1|193153667	
chr1:193187274-193192379|+|Gm15872-201	0	6		chr1|193185178,chr1|193191647,chr1|193191682,chr1|193191792,chr1|193191821,chr1|193192051
chr1:193207725-193343878|+|Lamb3-209	1	1	chr1|193208313	chr1|193221532
chr1:193221682-193241598|-|Hsd11b1-203	0	6		chr1|193226987,chr1|193229614,chr1|193229619,chr1|193229792,chr1|193230348,chr1|193233081
chr1:193221634-193242629|-|Hsd11b1-201	9	1	chr1|193242233,chr1|193242427,chr1|193242452,chr1|193242453,chr1|193242468,chr1|193242469,chr1|193243017,chr1|193243170,chr1|193243248	chr1|193250154
chr1:193259616-193261837|-|Gm38118-201	0	2		chr1|193252576,chr1|193255193
chr1:193272161-193273217|-|G0s2-201	0	1		chr1|193275161
chr1:193281271-193283843|+|Gm37691-201	1	0	chr1|193282243	
chr1:193289766-193290889|-|Gm37650-201	0	1		chr1|193293529
chr1:193302243-193343875|+|Lamb3-202	0	2		chr1|193305633,chr1|193315830
chr1:193366840-193367467|+|Gm37942-201	1	0	chr1|193366887	
chr1:193346346-193370298|-|Camk1g-201	0	8		chr1|193382395,chr1|193382396,chr1|193382526,chr1|193382527,chr1|193382622,chr1|193382730,chr1|193382784,chr1|193382846
chr1:193507463-193507530|-|Mir205-201	0	1		chr1|193503469
chr1:194619825-194816869|+|Plxna2-201	2	0	chr1|194619089,chr1|194619399	
chr1:194938819-194961279|+|Cd34-201	0	7		chr1|194925467,chr1|194925468,chr1|194930553,chr1|194934794,chr1|194935776,chr1|194936824,chr1|194936825
chr1:194938875-194961279|+|Cd34-202	1	12	chr1|194939668	chr1|194940008,chr1|194940081,chr1|194940095,chr1|194940512,chr1|194940513,chr1|194940684,chr1|194940685,chr1|194941391,chr1|194942033,chr1|194942185,chr1|194942253,chr1|194957210
chr1:195017892-195018242|-|Gm37027-201	0	1		chr1|195023872
chr1:195036826-195092249|-|Cd46-203	2	0	chr1|195092701,chr1|195092730	
chr1:195098659-195131323|-|Cr1l-208	0	1		chr1|195123642
chr1:195220051-195222766|-|Gm37887-201	0	1		chr1|195213241
chr1:195259299-195259848|-|Gm38046-201	0	1		chr1|195265920
chr5:3030238-3032082|+|Gm3027-201	1	1	chr5|3030094	chr5|3031348
chr5:3041627-3042711|+|Gm18187-201	0	1		chr5|3044714
chr5:3090769-3095074|+|Gm3053-201	0	1		chr5|3083871
chr5:3123777-3127383|+|Gm8715-201	0	1		chr5|3111827
chr5:3212335-3213694|+|Gm18985-201	0	6		chr5|3193676,chr5|3193771,chr5|3194098,chr5|3194185,chr5|3195105,chr5|3206242
chr5:3236431-3236868|+|Gm15772-201	0	2		chr5|3247667,chr5|3247668
chr5:3270319-3270930|+|Gm36548-202	5	0	chr5|3269815,chr5|3269816,chr5|3269871,chr5|3269874,chr5|3269936	
chr5:3270381-3284584|+|Gm36548-201	0	1		chr5|3282555
chr5:3344312-3522225|+|Cdk6-201	0	28		chr5|3346745,chr5|3348592,chr5|3348649,chr5|3348650,chr5|3348701,chr5|3348737,chr5|3349137,chr5|3349138,chr5|3349161,chr5|3351766,chr5|3351830,chr5|3351902,chr5|3351966,chr5|3352037,chr5|3353458,chr5|3353580,chr5|3356020,chr5|3356301,chr5|3356524,chr5|3357671,chr5|3357672,chr5|3357686,chr5|3357687,chr5|3357724,chr5|3357732,chr5|3357733,chr5|3363757,chr5|3363762
chr5:3472861-3480873|-|Gm17590-202	0	9		chr5|3461015,chr5|3461233,chr5|3461554,chr5|3461708,chr5|3461715,chr5|3463599,chr5|3463600,chr5|3473046,chr5|3473055
chr5:3498625-3500072|-|Gm42435-201	1	7	chr5|3499220	chr5|3493235,chr5|3505781,chr5|3512042,chr5|3512127,chr5|3512134,chr5|3512135,chr5|3512166
chr5:3543833-3570238|+|Fam133b-205	2	1	chr5|3543265,chr5|3543596	chr5|3539231
chr5:3561154-3561273|+|n-R5s169-201	1	0	chr5|3560644	
chr5:3585112-3586374|+|2510017J16Rik-201	0	1		chr5|3589417
chr5:3639961-3647934|-|Gatad1-201	1	1	chr5|3648528	chr5|3650114
chr5:3652544-3652660|+|Gm26238-201	1	0	chr5|3651790	
chr5:3751901-3755577|-|Gm43679-201	0	4		chr5|3771726,chr5|3772231,chr5|3772242,chr5|3772467
chr5:3845173-3866596|+|Lrrd1-201	18	2	chr5|3845085,chr5|3845108,chr5|3845148,chr5|3845150,chr5|3845152,chr5|3845176,chr5|3845199,chr5|3845200,chr5|3845245,chr5|3845258,chr5|3845293,chr5|3845325,chr5|3845374,chr5|3845436,chr5|3845437,chr5|3845512,chr5|3845570,chr5|3845743	chr5|3849212,chr5|3855130
chr5:3928274-4081310|+|Akap9-201	0	1		chr5|3915692
chr5:3989006-3990717|+|Wdr46-ps-201	0	1		chr5|3973960
chr5:4073571-4075457|+|Gm43031-201	0	1		chr5|4081770
chr5:4192367-4197651|+|Mterf1b-201	0	1		chr5|4176693
chr5:4753839-4758035|-|Fzd1-201	1	10	chr5|4758870	chr5|4755746,chr5|4756140,chr5|4756146,chr5|4756182,chr5|4756185,chr5|4756284,chr5|4756302,chr5|4756559,chr5|4756576,chr5|4756602
chr5:4802457-4802553|+|Gm44483-201	0	1		chr5|4804018
chr5:4819506-4822627|-|Gm43112-201	1	0	chr5|4821731	
chr5:4868348-4870266|-|Gm43111-201	0	6		chr5|4876713,chr5|4876725,chr5|4876728,chr5|4876729,chr5|4876786,chr5|4876787
chr5:4805838-5265309|-|Cdk14-202	0	1		chr5|5261496
chr5:5309002-5311623|-|Gm43728-201	0	4		chr5|5320384,chr5|5320385,chr5|5320444,chr5|5320625
chr5:4803391-5380197|-|Cdk14-201	1	0	chr5|5379563	
chr5:5437827-5479143|-|1700015F17Rik-201	0	4		chr5|5493524,chr5|5493956,chr5|5494043,chr5|5494071
chr5:5505223-5514730|-|Cldn12-202	2	0	chr5|5513902,chr5|5513903	
chr5:5537454-5559538|-|Gtpbp10-202	3	0	chr5|5559958,chr5|5560070,chr5|5560177	
chr5:5670938-5694052|-|Steap2-203	1	0	chr5|5693625	
chr5:5736317-5749326|-|Steap1-201	6	1	chr5|5748987,chr5|5749622,chr5|5749628,chr5|5749631,chr5|5749639,chr5|5749936	chr5|5742196
chr5:5798197-5799942|+|Gm38697-201	0	1		chr5|5803889
chr5:7304146-7305809|+|Tex47-202	0	1		chr5|7305282
chr5:6769010-7344756|-|Zfp804b-202	2	0	chr5|7344223,chr5|7344277	
chr5:7960457-7982213|+|Steap4-201	0	1		chr5|7975828
chr5:8037294-8052707|-|Gm15731-201	0	3		chr5|8051689,chr5|8051696,chr5|8051697
chr5:8203866-8203975|-|Gm24196-201	0	2		chr5|8221954,chr5|8221965
chr5:8072352-8367982|-|Adam22-204	3	10	chr5|8367006,chr5|8367115,chr5|8367237	chr5|8357136,chr5|8357152,chr5|8357240,chr5|8357925,chr5|8357996,chr5|8358108,chr5|8358599,chr5|8358600,chr5|8358750,chr5|8366902
chr5:8660077-8748575|+|Abcb1a-201	8	0	chr5|8659829,chr5|8659869,chr5|8659870,chr5|8659947,chr5|8659948,chr5|8659986,chr5|8660027,chr5|8660043	
chr5:8773577-8798523|-|Gm5106-201	9	7	chr5|8798862,chr5|8798888,chr5|8799023,chr5|8799024,chr5|8799033,chr5|8799097,chr5|8799098,chr5|8799349,chr5|8799350	chr5|8799528,chr5|8801155,chr5|8801236,chr5|8801378,chr5|8804277,chr5|8805134,chr5|8806059
chr5:8912971-8913958|+|Gm17936-201	0	1		chr5|8916997
chr5:8971948-8972142|+|Gm15610-201	1	1	chr5|8971127	chr5|8953762
chr5:8997286-8997427|-|Gm27941-201	7	0	chr5|8997759,chr5|8997816,chr5|8997817,chr5|8997836,chr5|8997967,chr5|8998119,chr5|8998120	
chr5:8998402-8999669|-|Gm15611-201	0	1		chr5|9014841
chr5:9100747-9119045|+|Tmem243-201	11	0	chr5|9100241,chr5|9100242,chr5|9100310,chr5|9100311,chr5|9100352,chr5|9100416,chr5|9100434,chr5|9100435,chr5|9101615,chr5|9101624,chr5|9101669	
chr5:9113248-9118983|+|Tmem243-203	0	6		chr5|9107668,chr5|9107862,chr5|9107863,chr5|9107891,chr5|9107892,chr5|9107956
chr5:9120007-9161701|-|Dmtf1-207	0	5		chr5|9149448,chr5|9149466,chr5|9149485,chr5|9149520,chr5|9160464
chr5:9353759-9354000|+|Gm15733-201	0	2		chr5|9345582,chr5|9346798
chr5:9485541-9725170|-|Grm3-201	0	1		chr5|9726275
chr5:11165537-11181825|-|Gm32554-201	0	1		chr5|11177298
chr5:11238536-11254753|-|Gm33093-201	0	3		chr5|11241071,chr5|11241324,chr5|11250198
chr5:11485335-11501452|-|4930437M23Rik-201	0	1		chr5|11496952
chr5:12383385-12588948|+|Sema3d-201	1	0	chr5|12383082	
chr5:12383506-12578844|+|Sema3d-205	3	0	chr5|12383914,chr5|12384308,chr5|12384312	
chr5:12669155-12670728|-|Gm42580-201	0	3		chr5|12656778,chr5|12662788,chr5|12675584
chr5:12940370-12940479|+|Gm23243-201	0	3		chr5|12921744,chr5|12921745,chr5|12937365
chr5:13080828-13082142|+|Gm6641-201	0	1		chr5|13072037
chr5:13121448-13121766|-|Gm10108-201	0	3		chr5|13111048,chr5|13114030,chr5|13125681
chr5:13133459-13135958|-|Gm42680-201	0	2		chr5|13142030,chr5|13144806
chr5:13481028-13484934|+|Gm43130-201	0	1		chr5|13498839
chr5:13525723-13528408|+|Gm42676-201	0	1		chr5|13509469
chr5:13548694-13552728|+|Gm42675-201	0	1		chr5|13550455
chr5:13615959-13617815|-|Gm43718-201	0	2		chr5|13629607,chr5|13629608
chr5:14025276-14256689|+|Sema3e-201	1	0	chr5|14026273	
chr5:14027894-14029765|+|Gm43519-201	0	1		chr5|14032242
