TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr18:81264691-81274981|+|AC165072.1-201	0	4		chr18|81253824,chr18|81257796,chr18|81260488,chr18|81263564
chr18:81264708-81331479|+|AC165072.1-202	0	5		chr18|81276815,chr18|81276975,chr18|81278134,chr18|81280342,chr18|81281362
chr18:81434183-81453972|-|AC102151.1-201	0	2		chr18|81440411,chr18|81440439
chr18:81434183-81457899|-|AC102151.1-202	0	2		chr18|81468790,chr18|81468791
chr18:81480357-81515768|+|AC102255.3-202	0	1		chr18|81471626
chr18:81627846-81637659|-|AC102255.1-201	0	7		chr18|81619660,chr18|81619661,chr18|81623022,chr18|81628967,chr18|81630771,chr18|81630772,chr18|81633169
chr18:81627846-81637747|-|AC102255.1-202	0	1		chr18|81641874
chr18:81642109-81648941|-|AC102255.2-201	0	1		chr18|81654216
chr18:81708536-81713817|+|AC168212.1-201	0	1		chr18|81703454
chr18:81722189-81724623|+|AC119181.2-201	0	4		chr18|81728236,chr18|81739390,chr18|81739391,chr18|81742053
chr18:81772059-81822469|+|AC119181.3-201	1	9	chr18|81772038	chr18|81752490,chr18|81767402,chr18|81770643,chr18|81773367,chr18|81773368,chr18|81774941,chr18|81777174,chr18|81787713,chr18|81792048
chr18:81844352-81850016|-|AC119181.1-201	0	12		chr18|81831867,chr18|81831868,chr18|81834872,chr18|81834873,chr18|81835622,chr18|81835623,chr18|81836772,chr18|81844524,chr18|81844556,chr18|81848184,chr18|81853859,chr18|81865268
chr18:81913129-81916728|-|AC116857.1-201	0	7		chr18|81897933,chr18|81907232,chr18|81911049,chr18|81913302,chr18|81913309,chr18|81922896,chr18|81922897
chr18:81933907-81969481|+|AC124526.1-201	0	7		chr18|81928461,chr18|81930076,chr18|81931169,chr18|81950017,chr18|81951312,chr18|81951313,chr18|81951986
chr18:81981069-81981196|+|Gm26012-201	1	4	chr18|81981223	chr18|81966865,chr18|81970819,chr18|81971063,chr18|81979266
chr18:81992010-81992080|-|Mir5127-201	0	1		chr18|81986735
chr18:81995834-81996749|+|AC124526.2-201	0	7		chr18|81994044,chr18|82002770,chr18|82002916,chr18|82009395,chr18|82011908,chr18|82012668,chr18|82015756
chr18:82244560-82258510|-|AC165408.2-201	1	7	chr18|82257575	chr18|82238903,chr18|82241114,chr18|82242885,chr18|82246141,chr18|82246812,chr18|82252861,chr18|82253031
chr18:82261062-82261262|-|AC165408.1-201	3	3	chr18|82261026,chr18|82261075,chr18|82261257	chr18|82266556,chr18|82266892,chr18|82270259
chr18:82281285-82283725|+|AC157548.3-201	0	13		chr18|82271338,chr18|82272579,chr18|82273729,chr18|82273730,chr18|82277184,chr18|82282846,chr18|82283301,chr18|82284886,chr18|82288554,chr18|82290143,chr18|82290855,chr18|82292035,chr18|82300249
chr18:82338462-82339816|+|Gm17383-201	0	15		chr18|82319114,chr18|82321275,chr18|82324390,chr18|82327956,chr18|82327992,chr18|82329329,chr18|82330650,chr18|82333267,chr18|82333689,chr18|82340792,chr18|82340793,chr18|82343421,chr18|82346429,chr18|82346592,chr18|82346593
chr18:82355977-82356106|-|Gm25060-201	0	5		chr18|82352375,chr18|82352376,chr18|82352385,chr18|82354351,chr18|82354494
chr18:82336250-82361600|-|AC157548.1-201	3	10	chr18|82360617,chr18|82360853,chr18|82362137	chr18|82359868,chr18|82367248,chr18|82369942,chr18|82370820,chr18|82375356,chr18|82375635,chr18|82378768,chr18|82378894,chr18|82380825,chr18|82381425
chr18:82392380-82406777|-|Galr1-201	0	7		chr18|82387857,chr18|82389731,chr18|82392108,chr18|82393552,chr18|82393553,chr18|82402024,chr18|82402835
chr18:82414365-82415037|+|AC157548.2-201	2	6	chr18|82413398,chr18|82413579	chr18|82411727,chr18|82416145,chr18|82424900,chr18|82428410,chr18|82433365,chr18|82434194
chr18:82692284-82694176|+|Gm10524-201	0	1		chr18|82686203
chr18:82717968-82720578|+|AC113104.3-201	1	0	chr18|82717251	
chr18:82754505-82759041|-|2210420H20Rik-201	0	2		chr18|82760834,chr18|82768438
chr18:82855897-82859162|+|4930445N18Rik-201	0	1		chr18|82857708
chr18:83011986-83030904|+|AC142100.3-203	0	1		chr18|83014710
chr18:83027082-83078855|+|AC142100.3-204	2	1	chr18|83026819,chr18|83027157	chr18|83034567
chr18:83046596-83064716|+|AC142100.3-205	1	9	chr18|83047016	chr18|83036897,chr18|83039124,chr18|83043421,chr18|83051825,chr18|83052712,chr18|83052849,chr18|83052956,chr18|83052983,chr18|83061913
chr18:83075309-83079841|-|1700095A13Rik-206	0	4		chr18|83065145,chr18|83065367,chr18|83078556,chr18|83093732
chr18:83094421-83107798|-|1700095A13Rik-205	1	2	chr18|83107294	chr18|83094436,chr18|83102076
chr18:83075308-83107890|-|1700095A13Rik-203	1	3	chr18|83108213	chr18|83119037,chr18|83121858,chr18|83127564
chr18:83292771-83306461|-|4921531P14Rik-201	2	19	chr18|83306516,chr18|83306557	chr18|83287373,chr18|83293202,chr18|83294429,chr18|83294686,chr18|83294802,chr18|83294803,chr18|83299410,chr18|83302169,chr18|83302508,chr18|83302509,chr18|83303440,chr18|83303441,chr18|83309053,chr18|83311026,chr18|83311967,chr18|83322019,chr18|83323736,chr18|83324966,chr18|83325029
chr18:83355199-83355364|-|Gm24720-201	0	9		chr18|83335847,chr18|83335848,chr18|83338692,chr18|83338693,chr18|83343619,chr18|83345552,chr18|83348574,chr18|83348575,chr18|83353074
chr18:83355585-83368145|+|AC116759.1-201	0	1		chr18|83357290
chr18:83361235-83371350|-|AC116759.2-201	0	4		chr18|83373434,chr18|83374436,chr18|83380004,chr18|83383077
chr18:83392558-83399621|-|AC115789.1-201	0	11		chr18|83390273,chr18|83390274,chr18|83391556,chr18|83394861,chr18|83395392,chr18|83401763,chr18|83403703,chr18|83404911,chr18|83407437,chr18|83407464,chr18|83408354
chr18:83417654-83423479|-|AC115789.2-201	0	11		chr18|83415076,chr18|83426682,chr18|83429020,chr18|83435975,chr18|83435976,chr18|83436175,chr18|83440146,chr18|83440308,chr18|83442009,chr18|83442404,chr18|83443000
chr18:83488012-83488522|-|AC115789.3-201	1	14	chr18|83488550	chr18|83468540,chr18|83468567,chr18|83471542,chr18|83473023,chr18|83473988,chr18|83474847,chr18|83474982,chr18|83478245,chr18|83481380,chr18|83481613,chr18|83482260,chr18|83484830,chr18|83484877,chr18|83485715
chr18:83490414-83494417|+|AC115789.5-201	0	6		chr18|83497648,chr18|83498617,chr18|83501260,chr18|83501987,chr18|83502073,chr18|83503192
chr18:83496221-83525304|-|AC115789.4-201	1	12	chr18|83525759	chr18|83510819,chr18|83514129,chr18|83520801,chr18|83526549,chr18|83532828,chr18|83534063,chr18|83534789,chr18|83536025,chr18|83538868,chr18|83540232,chr18|83541846,chr18|83543270
chr18:83600391-83603102|-|AC116489.1-202	3	6	chr18|83602369,chr18|83602662,chr18|83603661	chr18|83588076,chr18|83599596,chr18|83601529,chr18|83601530,chr18|83605810,chr18|83611771
chr18:83624800-83626076|+|AC116489.3-201	2	3	chr18|83625585,chr18|83625717	chr18|83614449,chr18|83620293,chr18|83626794
chr18:83633890-83637987|-|AC116489.2-203	0	6		chr18|83631741,chr18|83632033,chr18|83639085,chr18|83639674,chr18|83655074,chr18|83657973
chr18:83905796-83905942|+|AC124231.1-201	0	2		chr18|83896284,chr18|83896800
chr18:83987995-83988085|+|AC124231.2-201	0	3		chr18|83981347,chr18|83981393,chr18|83985422
chr18:84097660-84102266|-|AC124012.2-201	1	3	chr18|84101312	chr18|84101169,chr18|84101246,chr18|84105688
chr18:84207701-84589504|-|Zfp407-202	0	3		chr18|84579375,chr18|84596550,chr18|84603571
chr18:84625745-84640906|+|AC121513.1-201	0	2		chr18|84619839,chr18|84630650
chr18:84610509-84650095|-|Cndp1-201	0	2		chr18|84643711,chr18|84643712
chr18:84667465-84685702|-|Cndp2-201	0	2		chr18|84694844,chr18|84698396
chr18:84712576-84713472|+|AC142448.3-201	0	1		chr18|84711028
chr18:84720883-84740436|+|Fam69c-205	0	1		chr18|84727500
chr18:84737102-84737391|-|Gm22014-201	0	3		chr18|84735280,chr18|84735327,chr18|84736017
chr18:84742162-84742317|-|Gm25005-201	2	0	chr18|84742877,chr18|84742878	
chr18:84744067-84754251|+|AC142448.2-201	0	4		chr18|84749061,chr18|84762882,chr18|84762893,chr18|84763097
chr18:84822002-84822304|+|Gm22819-201	0	1		chr18|84820048
chr18:84934782-84981473|+|Fbxo15-204	0	6		chr18|84918131,chr18|84918132,chr18|84923785,chr18|84925666,chr18|84928421,chr18|84931399
chr18:84935158-84981376|+|Fbxo15-201	0	2		chr18|84936809,chr18|84937795
chr18:84952116-84981376|+|Fbxo15-202	0	4		chr18|84959119,chr18|84965042,chr18|84965101,chr18|84965884
chr18:85012956-85013335|-|AC128672.2-201	1	16	chr18|85013592	chr18|84998788,chr18|84998988,chr18|85004633,chr18|85004870,chr18|85006548,chr18|85010127,chr18|85016676,chr18|85016767,chr18|85017512,chr18|85017771,chr18|85017772,chr18|85019939,chr18|85019974,chr18|85021346,chr18|85021754,chr18|85031054
chr18:85071836-85083451|+|AC128672.1-201	0	18		chr18|85054918,chr18|85055784,chr18|85056787,chr18|85057966,chr18|85063299,chr18|85066128,chr18|85068505,chr18|85080987,chr18|85081322,chr18|85081917,chr18|85081918,chr18|85082671,chr18|85087380,chr18|85087706,chr18|85088064,chr18|85088827,chr18|85090865,chr18|85091374
chr18:85715931-85716725|-|AC144861.1-201	0	27		chr18|85699022,chr18|85699268,chr18|85699771,chr18|85700957,chr18|85703289,chr18|85703889,chr18|85705894,chr18|85708188,chr18|85712037,chr18|85712647,chr18|85713603,chr18|85714441,chr18|85718526,chr18|85718559,chr18|85718712,chr18|85719188,chr18|85719189,chr18|85721549,chr18|85721550,chr18|85721616,chr18|85721617,chr18|85721886,chr18|85721887,chr18|85726226,chr18|85728391,chr18|85731392,chr18|85733578
chr18:85847280-85848729|-|AC125456.1-201	2	17	chr18|85848675,chr18|85848676	chr18|85831123,chr18|85831854,chr18|85831855,chr18|85832967,chr18|85833453,chr18|85836930,chr18|85837185,chr18|85838319,chr18|85842268,chr18|85843942,chr18|85844044,chr18|85844179,chr18|85853120,chr18|85853121,chr18|85863629,chr18|85865148,chr18|85867906
chr18:86096954-86097244|-|AC139240.1-201	1	11	chr18|86097757	chr18|86079375,chr18|86079490,chr18|86083650,chr18|86084618,chr18|86090036,chr18|86091313,chr18|86106824,chr18|86107074,chr18|86108168,chr18|86108420,chr18|86111238
chr18:86242965-86243520|-|AC132351.1-201	0	1		chr18|86226655
chr18:86471522-86473929|-|AC113599.1-201	0	10		chr18|86454796,chr18|86454829,chr18|86456203,chr18|86458865,chr18|86468611,chr18|86475778,chr18|86489362,chr18|86489363,chr18|86489368,chr18|86489369
chr18:86601971-86619331|+|AC113010.1-201	0	7		chr18|86583527,chr18|86583658,chr18|86590682,chr18|86604919,chr18|86604920,chr18|86605146,chr18|86614483
chr18:86711110-86718283|+|Cbln2-201	0	8		chr18|86696582,chr18|86699526,chr18|86699889,chr18|86703575,chr18|86705726,chr18|86705801,chr18|86707529,chr18|86708883
chr18:86713048-86718283|+|Cbln2-204	0	14		chr18|86714278,chr18|86714279,chr18|86718813,chr18|86720124,chr18|86720657,chr18|86720658,chr18|86720783,chr18|86722216,chr18|86722988,chr18|86725621,chr18|86727786,chr18|86728496,chr18|86729586,chr18|86730841
chr18:86779751-86780177|+|AC115783.1-201	0	25		chr18|86760069,chr18|86760967,chr18|86761420,chr18|86762341,chr18|86762342,chr18|86765230,chr18|86765399,chr18|86768729,chr18|86774767,chr18|86775034,chr18|86775035,chr18|86776515,chr18|86784635,chr18|86787290,chr18|86787291,chr18|86788909,chr18|86790200,chr18|86794309,chr18|86794381,chr18|86794382,chr18|86796978,chr18|86796979,chr18|86798063,chr18|86799065,chr18|86799095
chr18:86914648-86915568|+|AC118642.2-201	3	8	chr18|86914454,chr18|86914455,chr18|86914961	chr18|86895780,chr18|86895781,chr18|86897207,chr18|86897568,chr18|86907235,chr18|86910825,chr18|86917765,chr18|86917766
chr18:86925964-86926918|-|AC118642.1-201	1	10	chr18|86926771	chr18|86924538,chr18|86930586,chr18|86931423,chr18|86931655,chr18|86931716,chr18|86936574,chr18|86940687,chr18|86942654,chr18|86944231,chr18|86944401
chr18:87231932-87233793|+|AC116766.1-201	5	26	chr18|87231924,chr18|87231976,chr18|87232593,chr18|87232635,chr18|87232803	chr18|87215551,chr18|87215552,chr18|87216060,chr18|87220725,chr18|87221924,chr18|87224176,chr18|87224710,chr18|87224825,chr18|87226249,chr18|87227149,chr18|87235208,chr18|87235596,chr18|87235597,chr18|87236972,chr18|87237152,chr18|87237242,chr18|87240183,chr18|87240212,chr18|87241255,chr18|87242398,chr18|87244137,chr18|87245470,chr18|87245637,chr18|87245789,chr18|87247978,chr18|87251898
chr18:87474188-87474671|-|AC121135.2-201	2	23	chr18|87474128,chr18|87474813	chr18|87458640,chr18|87460847,chr18|87461007,chr18|87461111,chr18|87464243,chr18|87464517,chr18|87464518,chr18|87467392,chr18|87468094,chr18|87472015,chr18|87472016,chr18|87473393,chr18|87473394,chr18|87475693,chr18|87476138,chr18|87476606,chr18|87477045,chr18|87477046,chr18|87484255,chr18|87486857,chr18|87486858,chr18|87489865,chr18|87493239
chr18:87576208-87576414|+|AC121135.1-201	0	25		chr18|87560382,chr18|87560708,chr18|87561332,chr18|87561710,chr18|87561711,chr18|87563115,chr18|87567818,chr18|87570573,chr18|87570842,chr18|87574676,chr18|87578569,chr18|87578691,chr18|87579081,chr18|87583103,chr18|87583104,chr18|87583501,chr18|87588368,chr18|87588574,chr18|87588845,chr18|87588846,chr18|87589115,chr18|87589954,chr18|87590264,chr18|87590566,chr18|87593000
chr18:87756286-87758151|+|Gm5096-201	1	20	chr18|87756654	chr18|87736338,chr18|87737081,chr18|87737129,chr18|87738242,chr18|87738243,chr18|87745824,chr18|87748335,chr18|87748336,chr18|87751408,chr18|87752723,chr18|87752724,chr18|87753821,chr18|87759427,chr18|87759613,chr18|87761251,chr18|87762486,chr18|87765243,chr18|87766423,chr18|87773333,chr18|87775378
chr18:87851450-87852040|-|AC116841.1-201	2	27	chr18|87853003,chr18|87853004	chr18|87833926,chr18|87836284,chr18|87838075,chr18|87839367,chr18|87839387,chr18|87840833,chr18|87840834,chr18|87842818,chr18|87844208,chr18|87845949,chr18|87846062,chr18|87847064,chr18|87849018,chr18|87850797,chr18|87853285,chr18|87853286,chr18|87857149,chr18|87857389,chr18|87859783,chr18|87860115,chr18|87862324,chr18|87862636,chr18|87863555,chr18|87863657,chr18|87863658,chr18|87864907,chr18|87866271
chr18:87925431-87925564|-|Gm24987-201	2	38	chr18|87925658,chr18|87926181	chr18|87907208,chr18|87907793,chr18|87908791,chr18|87909158,chr18|87910430,chr18|87910431,chr18|87910509,chr18|87910612,chr18|87911117,chr18|87911159,chr18|87911668,chr18|87911669,chr18|87911727,chr18|87916098,chr18|87916099,chr18|87916480,chr18|87918306,chr18|87918716,chr18|87919032,chr18|87919059,chr18|87919331,chr18|87921563,chr18|87921564,chr18|87922489,chr18|87923664,chr18|87927034,chr18|87932851,chr18|87932883,chr18|87933644,chr18|87934015,chr18|87934434,chr18|87937216,chr18|87938760,chr18|87940531,chr18|87940626,chr18|87941402,chr18|87941711,chr18|87944359
chr18:88095284-88096550|-|AC115822.1-201	1	21	chr18|88095922	chr18|88080023,chr18|88080647,chr18|88081041,chr18|88082227,chr18|88089292,chr18|88094217,chr18|88094447,chr18|88094512,chr18|88097684,chr18|88098177,chr18|88098493,chr18|88098882,chr18|88099264,chr18|88101557,chr18|88102554,chr18|88105533,chr18|88106699,chr18|88112113,chr18|88113889,chr18|88114716,chr18|88115172
chr18:88414563-88415040|-|AC122245.1-201	4	17	chr18|88414067,chr18|88414068,chr18|88415939,chr18|88415940	chr18|88397252,chr18|88397934,chr18|88399589,chr18|88400405,chr18|88402151,chr18|88405217,chr18|88405218,chr18|88405319,chr18|88413705,chr18|88419680,chr18|88420198,chr18|88420648,chr18|88420649,chr18|88424137,chr18|88424138,chr18|88424426,chr18|88431217
chr18:88609402-88658807|+|AC133941.2-201	0	9		chr18|88591288,chr18|88592716,chr18|88600229,chr18|88601289,chr18|88601976,chr18|88615909,chr18|88618327,chr18|88618866,chr18|88618929
chr18:88657992-88658614|-|AC133941.1-201	0	17		chr18|88639343,chr18|88643374,chr18|88643375,chr18|88647172,chr18|88648603,chr18|88649940,chr18|88650266,chr18|88650267,chr18|88652444,chr18|88663458,chr18|88665619,chr18|88666405,chr18|88674174,chr18|88674175,chr18|88675845,chr18|88675941,chr18|88677598
chr18:88827050-88827491|+|AC118614.1-201	1	1	chr18|88827871	chr18|88815605
chr18:88868495-88894352|-|Socs6-203	0	2		chr18|88902623,chr18|88902706
chr18:89177028-89272229|+|Cd226-207	0	1		chr18|89159597
chr18:89197595-89269161|+|Cd226-205	1	0	chr18|89198136	
chr18:89943353-89944312|-|Gm27037-201	0	1		chr18|89953603
chr18:90017821-90019079|-|AC116799.1-201	0	3		chr18|90000235,chr18|90026956,chr18|90027005
chr18:90228899-90228962|+|Gm23859-201	0	2		chr18|90221271,chr18|90247821
chr18:90310868-90312190|-|Eif3s6-ps2-201	0	8		chr18|90293400,chr18|90293401,chr18|90300496,chr18|90300974,chr18|90306170,chr18|90311169,chr18|90313631,chr18|90314656
chr18:90321891-90322880|-|AC163620.1-201	2	1	chr18|90322243,chr18|90322449	chr18|90319876
chr18:90342486-90342602|+|AC163620.2-201	0	4		chr18|90346772,chr18|90347384,chr18|90349838,chr18|90351300
chr18:90459994-90483460|-|AC138084.1-201	0	4		chr18|90472830,chr18|90476653,chr18|90491711,chr18|90491712
chr9:3004457-3005194|+|Gm11168-203	1	0	chr9|3004320	
chr9:3023547-3025218|+|Gm10718-201	1	0	chr9|3022766	
chr9:3026151-3028494|+|Gm10717-205	1	0	chr9|3026575	
chr9:3027523-3028728|+|Gm10717-209	1	0	chr9|3027383	
chr9:3038669-3038743|-|Mir101c-201	0	1		chr9|3042341
chr9:3137043-3138739|-|Gm32390-201	2	16	chr9|3138174,chr9|3139480	chr9|3119141,chr9|3119406,chr9|3120819,chr9|3128314,chr9|3128370,chr9|3128452,chr9|3129363,chr9|3129364,chr9|3129509,chr9|3132558,chr9|3137424,chr9|3137425,chr9|3143943,chr9|3148430,chr9|3153265,chr9|3154244
chr9:3187110-3188331|+|Gm7344-201	1	5	chr9|3186685	chr9|3178876,chr9|3183905,chr9|3190635,chr9|3190980,chr9|3193411
chr9:3133847-3199782|-|4930433N12Rik-201	0	5		chr9|3194295,chr9|3194296,chr9|3194832,chr9|3196641,chr9|3197949
chr9:3199894-3215230|+|Gm31138-201	1	4	chr9|3200443	chr9|3204201,chr9|3209391,chr9|3209654,chr9|3213075
chr9:3233346-3236427|+|Olfr369-ps1-201	0	14		chr9|3222872,chr9|3222990,chr9|3224051,chr9|3225013,chr9|3227065,chr9|3227861,chr9|3227862,chr9|3230405,chr9|3230406,chr9|3231548,chr9|3235803,chr9|3235822,chr9|3241905,chr9|3244159
chr9:3263442-3263525|-|Gm27679-201	2	11	chr9|3262999,chr9|3263948	chr9|3249590,chr9|3265140,chr9|3265843,chr9|3267351,chr9|3268559,chr9|3269693,chr9|3273348,chr9|3275160,chr9|3277120,chr9|3280278,chr9|3283277
chr9:3335140-3386175|+|Alkbh8-206	0	3		chr9|3321849,chr9|3327720,chr9|3330264
chr9:3335478-3386929|+|Alkbh8-201	3	0	chr9|3336253,chr9|3336362,chr9|3336363	
chr9:3494379-3497463|-|Gm5362-201	0	5		chr9|3502344,chr9|3502385,chr9|3504670,chr9|3511453,chr9|3511714
chr9:3532778-3894736|+|Gucy1a2-201	0	5		chr9|3530333,chr9|3530659,chr9|3530660,chr9|3539894,chr9|3542843
chr9:4213922-4215941|+|Gm5363-201	0	16		chr9|4194515,chr9|4196197,chr9|4199681,chr9|4202461,chr9|4207056,chr9|4207256,chr9|4210562,chr9|4211695,chr9|4212002,chr9|4212003,chr9|4215549,chr9|4215681,chr9|4219017,chr9|4219098,chr9|4219421,chr9|4220912
chr9:4228796-4229129|-|Gm45860-201	4	7	chr9|4228872,chr9|4228942,chr9|4229477,chr9|4229478	chr9|4225035,chr9|4225036,chr9|4230831,chr9|4230832,chr9|4232176,chr9|4238281,chr9|4246921
chr9:4271130-4271237|-|Gm22195-201	0	7		chr9|4256008,chr9|4257937,chr9|4263853,chr9|4264983,chr9|4265880,chr9|4267705,chr9|4281533
chr9:4371269-4371335|-|Gm23992-201	0	6		chr9|4356499,chr9|4358136,chr9|4358561,chr9|4359120,chr9|4361990,chr9|4364499
chr9:4455940-4456023|-|Gm23811-201	0	28		chr9|4436029,chr9|4437405,chr9|4441978,chr9|4444382,chr9|4444476,chr9|4444477,chr9|4448843,chr9|4452040,chr9|4453843,chr9|4453844,chr9|4461931,chr9|4462603,chr9|4463127,chr9|4463192,chr9|4463683,chr9|4464502,chr9|4464503,chr9|4465624,chr9|4465625,chr9|4465830,chr9|4465831,chr9|4467885,chr9|4468616,chr9|4469499,chr9|4469500,chr9|4469812,chr9|4470218,chr9|4472206
chr9:4417899-4795519|-|Gria4-204	0	15		chr9|4775954,chr9|4776744,chr9|4779077,chr9|4780286,chr9|4780489,chr9|4782775,chr9|4782776,chr9|4782881,chr9|4782882,chr9|4783705,chr9|4784556,chr9|4788683,chr9|4789838,chr9|4792096,chr9|4792097
chr9:4417899-4796234|-|Gria4-201	0	14		chr9|4798488,chr9|4799558,chr9|4799572,chr9|4800958,chr9|4800959,chr9|4801078,chr9|4802261,chr9|4802262,chr9|4803063,chr9|4803321,chr9|4804858,chr9|4809333,chr9|4811510,chr9|4812584
chr9:4977959-4979174|+|Gm7390-201	3	27	chr9|4977249,chr9|4978155,chr9|4978521	chr9|4959237,chr9|4960474,chr9|4963341,chr9|4966032,chr9|4966363,chr9|4969603,chr9|4970945,chr9|4974475,chr9|4974476,chr9|4975232,chr9|4975854,chr9|4975855,chr9|4976019,chr9|4979066,chr9|4979067,chr9|4981390,chr9|4981786,chr9|4983982,chr9|4984022,chr9|4984132,chr9|4984516,chr9|4985260,chr9|4995940,chr9|4995941,chr9|4997358,chr9|4997359,chr9|4997787
chr9:5111399-5111533|+|Gm24896-201	2	11	chr9|5110918,chr9|5111043	chr9|5092083,chr9|5092084,chr9|5098944,chr9|5112701,chr9|5115326,chr9|5119832,chr9|5122596,chr9|5122597,chr9|5122737,chr9|5129020,chr9|5129283
chr9:5298517-5307265|+|Casp1-201	3	0	chr9|5298609,chr9|5298753,chr9|5299236	
chr9:5308849-5336783|+|Casp4-201	0	1		chr9|5309880
chr9:5796779-5797033|+|Gm48506-201	3	18	chr9|5796565,chr9|5796575,chr9|5797560	chr9|5780716,chr9|5792397,chr9|5792398,chr9|5794525,chr9|5794690,chr9|5798138,chr9|5800329,chr9|5802118,chr9|5802854,chr9|5803036,chr9|5803149,chr9|5803282,chr9|5805029,chr9|5811050,chr9|5813897,chr9|5815569,chr9|5816700,chr9|5816701
chr9:5861647-5865418|+|Gm6015-201	3	41	chr9|5861728,chr9|5861729,chr9|5862293	chr9|5842715,chr9|5842716,chr9|5842884,chr9|5843484,chr9|5843550,chr9|5843551,chr9|5843981,chr9|5844821,chr9|5844822,chr9|5844974,chr9|5845043,chr9|5845403,chr9|5846207,chr9|5847321,chr9|5847450,chr9|5848479,chr9|5848736,chr9|5849013,chr9|5850474,chr9|5850487,chr9|5850560,chr9|5850610,chr9|5851462,chr9|5851972,chr9|5854072,chr9|5854296,chr9|5855421,chr9|5855422,chr9|5857987,chr9|5857988,chr9|5863944,chr9|5865327,chr9|5869513,chr9|5869894,chr9|5870922,chr9|5872670,chr9|5873440,chr9|5874362,chr9|5874933,chr9|5875090,chr9|5878230
chr9:5952442-5952667|-|Gm48640-201	1	26	chr9|5952562	chr9|5933187,chr9|5933299,chr9|5943400,chr9|5943935,chr9|5944923,chr9|5947275,chr9|5948612,chr9|5948613,chr9|5949284,chr9|5949285,chr9|5951314,chr9|5951315,chr9|5955140,chr9|5957558,chr9|5958005,chr9|5959099,chr9|5962953,chr9|5964280,chr9|5964835,chr9|5966197,chr9|5967265,chr9|5968154,chr9|5968277,chr9|5971183,chr9|5971360,chr9|5972531
chr9:6070313-6074278|+|Gm9662-201	1	44	chr9|6070135	chr9|6050423,chr9|6050496,chr9|6052241,chr9|6054778,chr9|6055470,chr9|6055774,chr9|6055951,chr9|6056507,chr9|6057167,chr9|6057344,chr9|6057375,chr9|6057376,chr9|6057546,chr9|6057547,chr9|6059294,chr9|6059397,chr9|6060237,chr9|6060684,chr9|6063367,chr9|6063653,chr9|6064062,chr9|6066367,chr9|6066815,chr9|6066840,chr9|6066841,chr9|6068556,chr9|6071629,chr9|6071757,chr9|6072184,chr9|6073292,chr9|6075044,chr9|6075045,chr9|6077729,chr9|6078007,chr9|6078368,chr9|6080728,chr9|6080930,chr9|6081157,chr9|6081231,chr9|6082332,chr9|6082354,chr9|6085713,chr9|6088598,chr9|6088599
chr9:6168584-6378845|+|Pdgfd-201	0	19		chr9|6149926,chr9|6150677,chr9|6150712,chr9|6154444,chr9|6154861,chr9|6161626,chr9|6161627,chr9|6162131,chr9|6162503,chr9|6162504,chr9|6162548,chr9|6162549,chr9|6162607,chr9|6162608,chr9|6164326,chr9|6164327,chr9|6164513,chr9|6166007,chr9|6166645
chr9:6168661-6378850|+|Pdgfd-203	0	18		chr9|6171274,chr9|6171791,chr9|6172198,chr9|6172537,chr9|6172538,chr9|6172718,chr9|6173080,chr9|6173081,chr9|6178064,chr9|6178065,chr9|6178340,chr9|6178341,chr9|6184588,chr9|6186985,chr9|6186986,chr9|6187408,chr9|6187409,chr9|6187534
chr9:6262733-6269846|-|Ddi1-201	1	31	chr9|6270513	chr9|6250230,chr9|6250940,chr9|6252045,chr9|6253633,chr9|6259193,chr9|6259903,chr9|6261440,chr9|6261790,chr9|6261791,chr9|6262074,chr9|6262075,chr9|6263264,chr9|6263382,chr9|6263383,chr9|6264815,chr9|6264816,chr9|6266090,chr9|6268014,chr9|6268015,chr9|6273064,chr9|6274371,chr9|6275984,chr9|6280490,chr9|6283217,chr9|6285201,chr9|6285500,chr9|6288137,chr9|6288597,chr9|6288615,chr9|6288644,chr9|6288645
chr9:6594237-6594561|+|Gm21089-201	1	40	chr9|6593242	chr9|6576805,chr9|6578264,chr9|6579065,chr9|6581064,chr9|6581098,chr9|6581504,chr9|6581505,chr9|6582248,chr9|6583119,chr9|6583366,chr9|6587072,chr9|6587073,chr9|6587854,chr9|6588823,chr9|6588824,chr9|6588896,chr9|6588897,chr9|6589909,chr9|6592210,chr9|6592990,chr9|6597440,chr9|6599692,chr9|6601678,chr9|6604404,chr9|6604405,chr9|6604619,chr9|6605463,chr9|6605464,chr9|6605726,chr9|6605727,chr9|6606503,chr9|6606504,chr9|6606878,chr9|6608447,chr9|6608615,chr9|6609989,chr9|6609990,chr9|6610758,chr9|6612184,chr9|6612185
chr9:6665497-6665775|-|Gm48674-201	2	20	chr9|6665385,chr9|6666768	chr9|6645877,chr9|6648654,chr9|6650165,chr9|6650504,chr9|6650867,chr9|6652355,chr9|6652356,chr9|6653118,chr9|6653119,chr9|6654646,chr9|6654752,chr9|6660847,chr9|6667030,chr9|6670357,chr9|6672421,chr9|6674555,chr9|6675370,chr9|6676027,chr9|6679896,chr9|6679897
