TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr13:42866247-43135304|+|Phactr1-206	1	0	chr13|42866121	
chr13:42868338-42869602|-|Gm15812-201	0	1		chr13|42868406
chr13:42998511-43006067|+|Gm15809-201	0	1		chr13|43018200
chr13:43052148-43052410|-|Gm26086-201	0	1		chr13|43049782
chr13:43117673-43125717|-|Gm15813-201	0	3		chr13|43124237,chr13|43137265,chr13|43141899
chr13:43151844-43171348|-|Tbc1d7-204	0	4		chr13|43156388,chr13|43156907,chr13|43161385,chr13|43161959
chr13:43151744-43171501|-|Tbc1d7-201	1	9	chr13|43172297	chr13|43172509,chr13|43172513,chr13|43172523,chr13|43174734,chr13|43176315,chr13|43176316,chr13|43176386,chr13|43183313,chr13|43183322
chr13:43195245-43304172|-|Gfod1-201	0	13		chr13|43284954,chr13|43288061,chr13|43295175,chr13|43296356,chr13|43298110,chr13|43298111,chr13|43299278,chr13|43299339,chr13|43301596,chr13|43302219,chr13|43302311,chr13|43320506,chr13|43321764
chr13:43365496-43387656|+|Sirt5-206	0	2		chr13|43353669,chr13|43360269
chr13:43365686-43386339|+|Sirt5-207	3	1	chr13|43366024,chr13|43366107,chr13|43366357	chr13|43366697
chr13:43398392-43401635|+|Nol7-205	0	1		chr13|43404241
chr13:43425742-43425850|-|Gm26064-201	0	2		chr13|43432371,chr13|43432372
chr13:43403264-43478907|-|Ranbp9-208	0	4		chr13|43460006,chr13|43460059,chr13|43463645,chr13|43472546
chr13:43402675-43481282|-|Ranbp9-201	0	6		chr13|43482958,chr13|43483041,chr13|43483042,chr13|43483067,chr13|43483657,chr13|43485403
chr13:43498897-43500167|-|Gm47683-201	0	10		chr13|43492181,chr13|43493818,chr13|43493822,chr13|43496030,chr13|43496031,chr13|43503068,chr13|43503069,chr13|43503074,chr13|43503312,chr13|43503960
chr13:43508971-43509242|-|Gm7214-201	0	2		chr13|43510345,chr13|43517866
chr13:43530220-43531781|+|Gm32939-201	4	12	chr13|43529272,chr13|43529297,chr13|43529327,chr13|43529372	chr13|43524088,chr13|43524299,chr13|43524356,chr13|43525758,chr13|43526049,chr13|43533743,chr13|43535133,chr13|43535134,chr13|43538627,chr13|43538645,chr13|43538810,chr13|43539848
chr13:43538393-43560161|-|Mcur1-201	0	9		chr13|43547380,chr13|43557243,chr13|43558775,chr13|43564863,chr13|43565020,chr13|43565021,chr13|43572665,chr13|43572666,chr13|43580114
chr13:43615710-43670945|+|Rnf182-201	3	8	chr13|43615180,chr13|43615230,chr13|43616624	chr13|43598003,chr13|43598838,chr13|43603415,chr13|43603457,chr13|43607099,chr13|43608639,chr13|43608880,chr13|43616731
chr13:43683120-43701064|+|Gm47728-201	1	4	chr13|43682739	chr13|43671103,chr13|43674678,chr13|43691263,chr13|43693502
chr13:43716791-43719038|+|Gm20751-201	0	6		chr13|43702884,chr13|43707836,chr13|43726127,chr13|43726128,chr13|43728384,chr13|43728385
chr13:43784775-43803132|+|Cd83-201	0	2		chr13|43765654,chr13|43767390
chr13:43842438-43846157|+|Gm33115-202	0	3		chr13|43836444,chr13|43836755,chr13|43840257
chr13:43843960-43846101|+|Gm33115-201	1	9	chr13|43843647	chr13|43845317,chr13|43845367,chr13|43845405,chr13|43845477,chr13|43845478,chr13|43845583,chr13|43845664,chr13|43845666,chr13|43850653
chr13:43864669-43868589|+|Gm33195-201	1	1	chr13|43865104	chr13|43863453
chr13:43872802-43872909|+|Gm23117-201	0	3		chr13|43869527,chr13|43876187,chr13|43876215
chr13:43948879-43952699|+|Gm2233-201	0	10		chr13|43939510,chr13|43942074,chr13|43950515,chr13|43952829,chr13|43953302,chr13|43958802,chr13|43961499,chr13|43961500,chr13|43961693,chr13|43968138
chr13:44010592-44018522|-|Gm33489-201	0	13		chr13|44001692,chr13|44002611,chr13|44004653,chr13|44021095,chr13|44022939,chr13|44022986,chr13|44030630,chr13|44030631,chr13|44030711,chr13|44030716,chr13|44030719,chr13|44031661,chr13|44031662
chr13:44092028-44099960|-|Gm33630-201	5	3	chr13|44100380,chr13|44100405,chr13|44100885,chr13|44100929,chr13|44100948	chr13|44088785,chr13|44097989,chr13|44103809
chr13:44121167-44125179|+|Gm5083-202	0	6		chr13|44117709,chr13|44117991,chr13|44122335,chr13|44123305,chr13|44126156,chr13|44126282
chr13:44150595-44151953|+|Gm33684-201	0	2		chr13|44154862,chr13|44161495
chr13:44185760-44216434|-|A330076C08Rik-201	1	6	chr13|44215438	chr13|44197161,chr13|44198885,chr13|44199025,chr13|44205673,chr13|44213393,chr13|44213647
chr13:44193589-44216487|-|A330076C08Rik-202	1	0	chr13|44217036	
chr13:44232398-44239606|+|Gm47781-201	0	9		chr13|44228617,chr13|44229024,chr13|44229066,chr13|44229078,chr13|44229079,chr13|44229126,chr13|44229181,chr13|44229188,chr13|44238657
chr13:44249460-44252670|-|Gm29676-201	0	10		chr13|44246101,chr13|44248509,chr13|44248510,chr13|44248794,chr13|44249471,chr13|44254074,chr13|44258425,chr13|44258591,chr13|44258734,chr13|44258824
chr13:44250962-44280449|-|Gm29676-202	1	10	chr13|44279478	chr13|44278834,chr13|44279141,chr13|44279169,chr13|44287448,chr13|44287474,chr13|44287559,chr13|44287574,chr13|44292243,chr13|44292544,chr13|44297303
chr13:44363836-44391117|-|Gm33958-201	0	21		chr13|44371339,chr13|44374621,chr13|44374718,chr13|44375563,chr13|44377581,chr13|44377600,chr13|44377649,chr13|44378880,chr13|44378937,chr13|44383439,chr13|44384535,chr13|44386794,chr13|44386800,chr13|44386904,chr13|44386906,chr13|44392615,chr13|44392616,chr13|44397804,chr13|44404885,chr13|44408011,chr13|44409429
chr13:44439736-44469030|+|1700029N11Rik-203	0	1		chr13|44431001
chr13:44438834-44439813|-|Gm27036-201	0	1		chr13|44442004
chr13:44400436-44455303|-|Gm27007-201	0	10		chr13|44453170,chr13|44453331,chr13|44463933,chr13|44464052,chr13|44464068,chr13|44464082,chr13|44464625,chr13|44467442,chr13|44467774,chr13|44469881
chr13:44472426-44504548|-|Gm34084-201	1	5	chr13|44503684	chr13|44484678,chr13|44484694,chr13|44501581,chr13|44501656,chr13|44501657
chr13:44509558-44511037|+|Gm47792-201	2	5	chr13|44508953,chr13|44509614	chr13|44513065,chr13|44513092,chr13|44515373,chr13|44516389,chr13|44516540
chr13:44537309-44568668|-|Gm34276-201	0	22		chr13|44549041,chr13|44549093,chr13|44549094,chr13|44550832,chr13|44555136,chr13|44556034,chr13|44556081,chr13|44556173,chr13|44565543,chr13|44579366,chr13|44580691,chr13|44580757,chr13|44581000,chr13|44581014,chr13|44581036,chr13|44581653,chr13|44582097,chr13|44582127,chr13|44582293,chr13|44582475,chr13|44582509,chr13|44587869
chr13:44622182-44625217|+|Gm47805-201	0	33		chr13|44602529,chr13|44602761,chr13|44606169,chr13|44606212,chr13|44607490,chr13|44610296,chr13|44623354,chr13|44624440,chr13|44624513,chr13|44624918,chr13|44624924,chr13|44624986,chr13|44625025,chr13|44625253,chr13|44625737,chr13|44625754,chr13|44626037,chr13|44627006,chr13|44627113,chr13|44629068,chr13|44629319,chr13|44629494,chr13|44630222,chr13|44630283,chr13|44630377,chr13|44630397,chr13|44631517,chr13|44631684,chr13|44634447,chr13|44634456,chr13|44635926,chr13|44635928,chr13|44636130
chr13:44730774-44920108|+|Jarid2-210	0	7		chr13|44710867,chr13|44711089,chr13|44711427,chr13|44716078,chr13|44724469,chr13|44728021,chr13|44729366
chr13:44731271-44921643|+|Jarid2-208	0	3		chr13|44742329,chr13|44745103,chr13|44746234
chr13:44838165-44838283|-|Gm22213-201	0	5		chr13|44835386,chr13|44835856,chr13|44840325,chr13|44852001,chr13|44852203
chr13:44922075-45001834|-|Dtnbp1-203	0	2		chr13|44986135,chr13|44996255
chr13:44922079-45002147|-|Dtnbp1-201	0	1		chr13|45006743
chr13:45026252-45026355|-|Gm23104-201	2	15	chr13|45026411,chr13|45026499	chr13|45018830,chr13|45018865,chr13|45018866,chr13|45018906,chr13|45018907,chr13|45019045,chr13|45022296,chr13|45024260,chr13|45024385,chr13|45024491,chr13|45024525,chr13|45032953,chr13|45034907,chr13|45034914,chr13|45040639
chr13:45078692-45081222|+|Gm9817-201	0	1		chr13|45071635
chr13:45078498-45079127|-|Hsp25-ps1-201	1	3	chr13|45078927	chr13|45080739,chr13|45083276,chr13|45088045
chr13:45099957-45117729|+|Gm40932-202	2	9	chr13|45100077,chr13|45100150	chr13|45089840,chr13|45089895,chr13|45090092,chr13|45093009,chr13|45093039,chr13|45095478,chr13|45105579,chr13|45118585,chr13|45118610
chr13:45186534-45187536|-|Gm8513-201	0	6		chr13|45179320,chr13|45186116,chr13|45186136,chr13|45188946,chr13|45189123,chr13|45205079
chr13:45235635-45335588|+|Gm47448-202	0	1		chr13|45221892
chr13:45236411-45315880|+|Gm47448-203	0	4		chr13|45239349,chr13|45244278,chr13|45245839,chr13|45251245
chr13:45246632-45267711|-|Gm34466-201	0	10		chr13|45253427,chr13|45253428,chr13|45262087,chr13|45269208,chr13|45269471,chr13|45269522,chr13|45271751,chr13|45274323,chr13|45274417,chr13|45274604
chr13:45294654-45294996|-|Gm23755-201	0	2		chr13|45284584,chr13|45292908
chr13:45389742-45412022|+|Mylip-201	1	6	chr13|45389115	chr13|45374528,chr13|45374572,chr13|45375056,chr13|45375176,chr13|45380442,chr13|45385707
chr13:45390927-45411045|+|Mylip-202	0	13		chr13|45394604,chr13|45395436,chr13|45397959,chr13|45397970,chr13|45397996,chr13|45397999,chr13|45398022,chr13|45398069,chr13|45400552,chr13|45400890,chr13|45405015,chr13|45405511,chr13|45410830
chr13:45431002-45431331|+|Gm47455-201	0	11		chr13|45411174,chr13|45419183,chr13|45419213,chr13|45419260,chr13|45419481,chr13|45429199,chr13|45429336,chr13|45436268,chr13|45437543,chr13|45448022,chr13|45448048
chr13:45486224-45486330|-|Gm23387-201	0	9		chr13|45466376,chr13|45466459,chr13|45466485,chr13|45466486,chr13|45466497,chr13|45474087,chr13|45475346,chr13|45480187,chr13|45492493
chr13:45507444-45546382|+|Gmpr-201	0	21		chr13|45500029,chr13|45500131,chr13|45501373,chr13|45501374,chr13|45501687,chr13|45502940,chr13|45503101,chr13|45509199,chr13|45509989,chr13|45511040,chr13|45511938,chr13|45512407,chr13|45512411,chr13|45516574,chr13|45516642,chr13|45516817,chr13|45516872,chr13|45517213,chr13|45517296,chr13|45517297,chr13|45521395
chr13:45749572-45755206|+|Gm47460-201	0	5		chr13|45730329,chr13|45730338,chr13|45740006,chr13|45744958,chr13|45757595
chr13:45936040-45936904|+|4930453C13Rik-201	1	13	chr13|45935890	chr13|45916682,chr13|45919072,chr13|45919094,chr13|45919172,chr13|45921025,chr13|45925163,chr13|45927519,chr13|45932104,chr13|45933989,chr13|45934104,chr13|45934105,chr13|45934864,chr13|45946989
chr13:45556429-45964957|-|Atxn1-202	0	5		chr13|45950885,chr13|45951476,chr13|45951477,chr13|45951511,chr13|45951512
chr13:45965253-45966508|+|5033430I15Rik-201	0	4		chr13|45969254,chr13|45971149,chr13|45974343,chr13|45974428
chr13:46060597-46068762|+|Gm45949-201	0	3		chr13|46042201,chr13|46056283,chr13|46062739
chr13:46175428-46191046|-|Gm10113-201	0	3		chr13|46180368,chr13|46181361,chr13|46194880
chr13:46273721-46300115|+|Stmnd1-201	0	13		chr13|46253952,chr13|46255889,chr13|46255934,chr13|46255935,chr13|46256166,chr13|46256193,chr13|46268614,chr13|46269043,chr13|46269044,chr13|46286131,chr13|46291788,chr13|46291864,chr13|46293210
chr13:46418434-46431095|+|Rbm24-201	1	7	chr13|46419346	chr13|46416655,chr13|46416656,chr13|46416696,chr13|46416697,chr13|46422737,chr13|46424798,chr13|46433373
chr13:46501848-46650281|+|Cap2-201	1	2	chr13|46501568	chr13|46500188,chr13|46500189
chr13:46502166-46648526|+|Cap2-205	1	6	chr13|46503052	chr13|46503665,chr13|46503888,chr13|46504033,chr13|46504036,chr13|46508959,chr13|46510064
chr13:46518684-46518761|+|Gm24915-201	0	6		chr13|46526854,chr13|46526916,chr13|46526945,chr13|46529380,chr13|46534636,chr13|46535958
chr13:46605327-46619780|-|Gm47523-201	0	6		chr13|46629411,chr13|46629480,chr13|46629668,chr13|46629671,chr13|46629701,chr13|46634811
chr13:46669522-46678056|+|Fam8a1-201	0	9		chr13|46652012,chr13|46656153,chr13|46659281,chr13|46663275,chr13|46670770,chr13|46670785,chr13|46670821,chr13|46670822,chr13|46686797
chr13:46679905-46727940|-|Nup153-201	0	7		chr13|46715138,chr13|46715198,chr13|46730548,chr13|46742714,chr13|46742715,chr13|46743366,chr13|46743469
chr13:46767520-46767649|-|Gm24620-201	0	6		chr13|46748624,chr13|46749629,chr13|46780014,chr13|46780602,chr13|46780646,chr13|46786809
chr13:46881027-46884898|+|Gm48250-201	0	13		chr13|46871056,chr13|46872450,chr13|46872503,chr13|46872534,chr13|46873808,chr13|46876751,chr13|46879445,chr13|46883471,chr13|46883527,chr13|46885801,chr13|46885816,chr13|46885820,chr13|46885835
chr13:46902589-46902692|+|Gm22960-201	0	2		chr13|46898652,chr13|46915352
chr13:46749087-46929718|-|Kif13a-201	0	6		chr13|46916962,chr13|46916974,chr13|46934088,chr13|46934850,chr13|46935186,chr13|46936838
chr13:46945190-46945693|-|Gm48325-201	0	7		chr13|46937801,chr13|46937822,chr13|46938068,chr13|46938089,chr13|46949972,chr13|46952241,chr13|46960219
chr13:46980720-46980848|+|Gm24769-201	6	7	chr13|46979943,chr13|46980005,chr13|46980043,chr13|46980048,chr13|46980092,chr13|46980444	chr13|46968190,chr13|46984552,chr13|46984608,chr13|46984754,chr13|46985252,chr13|46988212,chr13|46990816
chr13:47010673-47011195|+|2010001K21Rik-201	1	1	chr13|47010409	chr13|47004464
chr13:47012557-47014850|-|Nhlrc1-201	0	1		chr13|47017281
chr13:47024346-47024986|+|Gm18807-201	0	3		chr13|47021057,chr13|47025597,chr13|47025605
chr13:47025179-47043124|-|Tpmt-202	0	1		chr13|47036761
chr13:47043499-47085279|+|Kdm1b-201	0	9		chr13|47044587,chr13|47044806,chr13|47056212,chr13|47056234,chr13|47056238,chr13|47056297,chr13|47056332,chr13|47056461,chr13|47056465
chr13:47084782-47106190|-|Dek-201	0	2		chr13|47102926,chr13|47102927
chr13:47106419-47109519|+|1700026N04Rik-201	0	9		chr13|47109077,chr13|47109988,chr13|47111244,chr13|47112912,chr13|47113194,chr13|47113206,chr13|47113293,chr13|47113398,chr13|47113991
chr13:47122656-47247991|+|Rnf144b-201	1	1	chr13|47123371	chr13|47126554
chr13:47143942-47148670|-|A930002C04Rik-201	0	1		chr13|47138232
chr13:47152357-47155008|-|Gm48581-201	7	1	chr13|47154153,chr13|47154163,chr13|47154164,chr13|47154208,chr13|47154231,chr13|47154232,chr13|47154254	chr13|47171316
chr13:47193825-47246417|+|Rnf144b-202	1	4	chr13|47193363	chr13|47183004,chr13|47187527,chr13|47189887,chr13|47204945
chr13:47335251-47340939|-|Gm48612-201	0	2		chr13|47331745,chr13|47336132
chr13:47667550-47668392|+|4930471G24Rik-201	0	1		chr13|47656547
chr13:47910435-47934301|+|G630093K05Rik-201	0	1		chr13|47902706
chr13:47960330-48018608|-|4931429P17Rik-201	0	1		chr13|48016897
chr13:48239054-48262591|-|Gm49291-201	1	0	chr13|48262456	
chr13:48044231-48262623|-|A330033J07Rik-201	1	1	chr13|48262957	chr13|48267164
chr13:48359459-48408512|-|Gm48648-201	0	1		chr13|48395822
chr13:48489202-48506939|-|Zfp169-202	0	2		chr13|48499207,chr13|48502513
chr13:48536012-48536114|-|Mirlet7d-201	0	2		chr13|48526102,chr13|48528328
chr13:48538179-48538272|-|Mirlet7a-1-201	0	1		chr13|48539432
chr13:48542644-48545033|-|Gm37238-201	0	1		chr13|48543708
chr13:48532905-48546500|-|6720427I07Rik-201	0	2		chr13|48548904,chr13|48548922
chr13:48572253-48572384|-|Gm25232-201	0	3		chr13|48566186,chr13|48569434,chr13|48573722
chr13:48593501-48595843|+|Gm36550-201	0	3		chr13|48584358,chr13|48589222,chr13|48608312
chr13:48579210-48625581|-|Ptpdc1-204	0	1		chr13|48620511
chr13:48577872-48625664|-|Ptpdc1-201	0	1		chr13|48638184
chr13:48662998-48666507|+|Barx1-201	0	13		chr13|48656463,chr13|48657564,chr13|48658001,chr13|48658026,chr13|48658043,chr13|48659808,chr13|48660376,chr13|48661516,chr13|48661617,chr13|48664068,chr13|48664306,chr13|48667501,chr13|48669572
chr13:48763050-48763581|-|Rpl17-ps6-201	1	7	chr13|48764192	chr13|48745220,chr13|48746898,chr13|48750305,chr13|48761177,chr13|48772123,chr13|48778582,chr13|48783010
chr13:48871112-48875460|+|Phf2os1-201	0	9		chr13|48853702,chr13|48853820,chr13|48863254,chr13|48863633,chr13|48863658,chr13|48863686,chr13|48863811,chr13|48863870,chr13|48863871
chr13:48801750-48871119|-|Phf2-201	0	2		chr13|48872168,chr13|48875501
chr13:48879219-48968017|-|Fam120a-201	0	6		chr13|48949153,chr13|48950737,chr13|48960388,chr13|48963634,chr13|48963919,chr13|48963920
chr13:48968287-48972031|+|Fam120aos-201	0	2		chr13|48971194,chr13|48971391
chr13:49036309-49147232|-|Wnk2-210	2	5	chr13|49146512,chr13|49146732	chr13|49131885,chr13|49132586,chr13|49133402,chr13|49140382,chr13|49145782
chr13:49036303-49148014|-|Wnk2-205	1	3	chr13|49148410	chr13|49158462,chr13|49161635,chr13|49167004
chr13:49187485-49196244|+|Ninj1-201	0	8		chr13|49169770,chr13|49173586,chr13|49179342,chr13|49179349,chr13|49182249,chr13|49183257,chr13|49183448,chr13|49185444
chr13:49187525-49196244|+|Ninj1-202	0	6		chr13|49193196,chr13|49194915,chr13|49197672,chr13|49197831,chr13|49197848,chr13|49197878
chr13:49202951-49216026|-|Card19-201	2	21	chr13|49215201,chr13|49216617	chr13|49209095,chr13|49209318,chr13|49209347,chr13|49209434,chr13|49209445,chr13|49209577,chr13|49210177,chr13|49210296,chr13|49210395,chr13|49210464,chr13|49219362,chr13|49219821,chr13|49221155,chr13|49224448,chr13|49224647,chr13|49224702,chr13|49225293,chr13|49229842,chr13|49229982,chr13|49230469,chr13|49230936
chr13:49237987-49248154|-|Susd3-203	2	4	chr13|49247159,chr13|49247259	chr13|49237510,chr13|49238013,chr13|49241391,chr13|49243655
chr13:49230829-49248706|-|Susd3-201	0	5		chr13|49250544,chr13|49252047,chr13|49252943,chr13|49268339,chr13|49268430
chr13:49263110-49299020|-|Fgd3-201	0	3		chr13|49283841,chr13|49283869,chr13|49301004
chr13:49261554-49309240|-|Fgd3-203	0	3		chr13|49310797,chr13|49311723,chr13|49311785
chr13:49273382-49320311|-|Fgd3-202	1	3	chr13|49320971	chr13|49316515,chr13|49324346,chr13|49325629
chr13:49341585-49387019|+|Bicd2-201	0	1		chr13|49333672
chr13:49341596-49387026|+|Bicd2-203	0	4		chr13|49344784,chr13|49344823,chr13|49344895,chr13|49355885
chr13:49421614-49462901|+|Ippk-201	0	1		chr13|49426435
chr13:49493318-49496589|+|Tes3-ps-201	0	4		chr13|49478727,chr13|49479341,chr13|49480349,chr13|49495514
chr13:49504810-49532789|+|Ecm2-201	0	1		chr13|49517850
chr13:49582462-49592822|+|Omd-202	0	2		chr13|49571762,chr13|49575679
chr13:49582766-49592609|+|Omd-201	0	2		chr13|49584511,chr13|49584582
chr13:49608046-49624501|+|Ogn-201	0	4		chr13|49612069,chr13|49612976,chr13|49622867,chr13|49622876
chr13:49464023-49652785|-|Cenpp-201	0	3		chr13|49635819,chr13|49640105,chr13|49642823
chr13:49653350-49679015|+|Nol8-201	0	1		chr13|49657695
chr13:49684301-49684433|+|Gm25394-201	1	0	chr13|49684447	
chr13:49714119-49714240|+|Gm23482-201	0	2		chr13|49704016,chr13|49712046
chr13:49784981-49787292|+|Gm47977-201	0	2		chr13|49776071,chr13|49781880
chr13:49820728-49821646|+|Gm272-201	0	1		chr13|49836751
chr13:49861669-49864129|-|Gm8672-201	0	3		chr13|49848561,chr13|49850368,chr13|49855379
chr13:49882957-49883764|+|Gm19011-201	0	1		chr13|49887463
chr13:50049004-50051005|-|Gm48052-201	0	1		chr13|50033836
chr13:50137069-50146670|+|4933433N18Rik-201	0	1		chr13|50146787
chr13:50165573-50167849|-|Gm47412-201	0	2		chr13|50155793,chr13|50162862
chr13:50267976-50276670|+|Gm31126-201	0	1		chr13|50283411
chr13:50417864-50433769|+|Fbxw17-201	2	2	chr13|50417556,chr13|50417557	chr13|50403547,chr13|50419062
chr13:50643228-50645838|+|Gm904-201	0	2		chr13|50629200,chr13|50635210
chr13:51014086-51014211|+|Gm22199-201	0	5		chr13|51022715,chr13|51022746,chr13|51022906,chr13|51022929,chr13|51028578
chr13:51100880-51152546|+|Spin1-201	0	4		chr13|51081493,chr13|51093553,chr13|51093560,chr13|51119750
chr13:51171022-51175188|+|Nxnl2-201	2	1	chr13|51170045,chr13|51172001	chr13|51177113
chr13:51202698-51202835|+|Gm44341-201	1	1	chr13|51202501	chr13|51193238
chr13:51205263-51206111|-|Gm29787-201	0	5		chr13|51208171,chr13|51221461,chr13|51221512,chr13|51221530,chr13|51221693
chr13:51338921-51339707|+|Gm6056-201	0	5		chr13|51325541,chr13|51329093,chr13|51335014,chr13|51337731,chr13|51337825
chr13:51344996-51345598|+|Gm47554-201	0	1		chr13|51357524
chr13:51408639-51422797|+|S1pr3-201	1	12	chr13|51407787	chr13|51396602,chr13|51396652,chr13|51400974,chr13|51401807,chr13|51402903,chr13|51403285,chr13|51403286,chr13|51403757,chr13|51406397,chr13|51407498,chr13|51409994,chr13|51411442
chr13:51378136-51418686|-|Gm32834-202	1	9	chr13|51419039	chr13|51414007,chr13|51416124,chr13|51422015,chr13|51423260,chr13|51427936,chr13|51431197,chr13|51434240,chr13|51434252,chr13|51434545
chr13:51431041-51567084|-|Shc3-201	4	5	chr13|51567453,chr13|51567498,chr13|51567500,chr13|51567510	chr13|51558220,chr13|51559455,chr13|51565819,chr13|51576349,chr13|51581476
chr13:51645232-51650660|+|Cks2-201	5	11	chr13|51644270,chr13|51644271,chr13|51644326,chr13|51644437,chr13|51644454	chr13|51628495,chr13|51628596,chr13|51631752,chr13|51635595,chr13|51635602,chr13|51636174,chr13|51636271,chr13|51636393,chr13|51636485,chr13|51642528,chr13|51643637
chr13:51648199-51648334|+|Gm22806-201	10	0	chr13|51647444,chr13|51647448,chr13|51647449,chr13|51647464,chr13|51647871,chr13|51647880,chr13|51647914,chr13|51648624,chr13|51648822,chr13|51648823	
chr13:51651741-51666256|+|Secisbp2-202	3	0	chr13|51652562,chr13|51652575,chr13|51652667	
chr13:51701250-51734763|-|Sema4d-202	0	13		chr13|51721058,chr13|51726558,chr13|51738685,chr13|51739103,chr13|51740514,chr13|51741904,chr13|51747244,chr13|51748739,chr13|51749715,chr13|51749742,chr13|51749807,chr13|51749958,chr13|51749959
chr13:51765294-51765401|+|Gm23566-201	1	13	chr13|51764702	chr13|51750065,chr13|51750403,chr13|51750444,chr13|51752882,chr13|51752883,chr13|51754915,chr13|51762034,chr13|51764166,chr13|51768657,chr13|51775680,chr13|51776288,chr13|51777421,chr13|51778095
chr13:51701246-51793673|-|Sema4d-203	0	5		chr13|51780452,chr13|51784589,chr13|51785822,chr13|51789518,chr13|51792048
chr13:51701246-51793747|-|Sema4d-201	0	7		chr13|51800170,chr13|51800223,chr13|51810637,chr13|51810683,chr13|51810684,chr13|51810802,chr13|51810803
chr13:51846678-51848468|+|Gadd45g-201	0	15		chr13|51826987,chr13|51829225,chr13|51832071,chr13|51833092,chr13|51834212,chr13|51840958,chr13|51841008,chr13|51853002,chr13|51853819,chr13|51854087,chr13|51856099,chr13|51857634,chr13|51861991,chr13|51864958,chr13|51865008
chr13:51973214-51976583|+|Gm26651-201	0	12		chr13|51964881,chr13|51965938,chr13|51965976,chr13|51965977,chr13|51968876,chr13|51968942,chr13|51969690,chr13|51978946,chr13|51979503,chr13|51979749,chr13|51992643,chr13|51992688
chr13:52019774-52021927|-|Gm37872-201	0	12		chr13|52009440,chr13|52015465,chr13|52015579,chr13|52024248,chr13|52024258,chr13|52025275,chr13|52025501,chr13|52031875,chr13|52036685,chr13|52036686,chr13|52037309,chr13|52037931
chr13:52087607-52096668|-|Gm48190-201	1	7	chr13|52096435	chr13|52077909,chr13|52077910,chr13|52079808,chr13|52079976,chr13|52080127,chr13|52080269,chr13|52083962
chr13:52096741-52124158|+|4921525O09Rik-201	0	20		chr13|52100376,chr13|52100465,chr13|52106290,chr13|52106418,chr13|52106454,chr13|52106495,chr13|52106503,chr13|52109271,chr13|52109282,chr13|52109289,chr13|52109557,chr13|52109577,chr13|52110483,chr13|52111122,chr13|52111222,chr13|52111264,chr13|52113658,chr13|52113677,chr13|52115084,chr13|52116741
chr13:52180411-52181637|+|Gm48199-201	1	15	chr13|52179477	chr13|52163475,chr13|52168081,chr13|52168082,chr13|52168355,chr13|52169651,chr13|52176005,chr13|52176516,chr13|52181575,chr13|52183880,chr13|52184090,chr13|52186651,chr13|52190437,chr13|52193568,chr13|52193569,chr13|52193688
chr13:52504380-52531279|-|Diras2-201	0	20		chr13|52512420,chr13|52515363,chr13|52523878,chr13|52524403,chr13|52536058,chr13|52536626,chr13|52536680,chr13|52538920,chr13|52540509,chr13|52541635,chr13|52543854,chr13|52543855,chr13|52546070,chr13|52546238,chr13|52546434,chr13|52546493,chr13|52546504,chr13|52547242,chr13|52550718,chr13|52551064
chr13:52583173-52648792|+|Syk-203	2	13	chr13|52582510,chr13|52582511	chr13|52565898,chr13|52566298,chr13|52566299,chr13|52566419,chr13|52566434,chr13|52566435,chr13|52566514,chr13|52566756,chr13|52567043,chr13|52567943,chr13|52577039,chr13|52577053,chr13|52577133
chr13:52583437-52643614|+|Syk-202	0	3		chr13|52585670,chr13|52589850,chr13|52589876
chr13:52596853-52648782|+|Syk-201	1	4	chr13|52596287	chr13|52594959,chr13|52610182,chr13|52614825,chr13|52615793
chr13:52729615-52735608|-|BB123696-201	3	7	chr13|52736050,chr13|52736207,chr13|52736321	chr13|52719498,chr13|52722199,chr13|52726508,chr13|52728350,chr13|52730051,chr13|52743430,chr13|52753540
chr13:52895927-52929652|-|Auh-204	0	12		chr13|52910015,chr13|52910214,chr13|52910215,chr13|52910256,chr13|52910406,chr13|52910420,chr13|52910549,chr13|52914960,chr13|52915059,chr13|52916758,chr13|52916759,chr13|52920179
chr13:52910210-52929681|-|Auh-202	0	1		chr13|52938391
chr13:52964621-52964732|-|n-R5s54-201	0	1		chr13|52966431
chr13:52967209-52981073|-|Nfil3-201	1	4	chr13|52980461	chr13|52976713,chr13|52976716,chr13|52988914,chr13|52997920
chr13:53016202-53018185|+|Gm33424-201	0	6		chr13|52998833,chr13|52999598,chr13|53003442,chr13|53012257,chr13|53017429,chr13|53018477
chr13:53028918-53035090|+|Gm48336-201	0	1		chr13|53038768
chr13:53109312-53285549|-|Ror2-202	2	1	chr13|53285561,chr13|53285605	chr13|53283559
chr13:53109317-53286124|-|Ror2-201	1	1	chr13|53286336	chr13|53291204
chr13:53332748-53377397|-|Sptlc1-201	1	2	chr13|53378223	chr13|53361297,chr13|53370965
chr13:53393657-53397974|+|Gm2762-208	1	0	chr13|53393145	
chr13:53403950-53414830|-|Gm43262-201	0	1		chr13|53416753
chr13:53466884-53473074|-|Msx2-201	1	10	chr13|53472491	chr13|53455058,chr13|53462307,chr13|53462308,chr13|53462355,chr13|53462415,chr13|53462417,chr13|53462420,chr13|53464920,chr13|53465173,chr13|53465472
chr13:53525703-53526059|+|Gm5449-201	0	2		chr13|53519503,chr13|53521720
chr13:53503606-53533257|-|Gm34022-201	0	2		chr13|53530456,chr13|53538809
